@relation mediamill-train-exp1

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Att104 numeric
@attribute Att105 numeric
@attribute Att106 numeric
@attribute Att107 numeric
@attribute Att108 numeric
@attribute Att109 numeric
@attribute Att110 numeric
@attribute Att111 numeric
@attribute Att112 numeric
@attribute Att113 numeric
@attribute Att114 numeric
@attribute Att115 numeric
@attribute Att116 numeric
@attribute Att117 numeric
@attribute Att118 numeric
@attribute Att119 numeric
@attribute Att120 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}
@attribute Class23 {0,1}
@attribute Class24 {0,1}
@attribute Class25 {0,1}
@attribute Class26 {0,1}
@attribute Class27 {0,1}
@attribute Class28 {0,1}
@attribute Class29 {0,1}
@attribute Class30 {0,1}
@attribute Class31 {0,1}
@attribute Class32 {0,1}
@attribute Class33 {0,1}
@attribute Class34 {0,1}
@attribute Class35 {0,1}
@attribute Class36 {0,1}
@attribute Class37 {0,1}
@attribute Class38 {0,1}
@attribute Class39 {0,1}
@attribute Class40 {0,1}
@attribute Class41 {0,1}
@attribute Class42 {0,1}
@attribute Class43 {0,1}
@attribute Class44 {0,1}
@attribute Class45 {0,1}
@attribute Class46 {0,1}
@attribute Class47 {0,1}
@attribute Class48 {0,1}
@attribute Class49 {0,1}
@attribute Class50 {0,1}
@attribute Class51 {0,1}
@attribute Class52 {0,1}
@attribute Class53 {0,1}
@attribute Class54 {0,1}
@attribute Class55 {0,1}
@attribute Class56 {0,1}
@attribute Class57 {0,1}
@attribute Class58 {0,1}
@attribute Class59 {0,1}
@attribute Class60 {0,1}
@attribute Class61 {0,1}
@attribute Class62 {0,1}
@attribute Class63 {0,1}
@attribute Class64 {0,1}
@attribute Class65 {0,1}
@attribute Class66 {0,1}
@attribute Class67 {0,1}
@attribute Class68 {0,1}
@attribute Class69 {0,1}
@attribute Class70 {0,1}
@attribute Class71 {0,1}
@attribute Class72 {0,1}
@attribute Class73 {0,1}
@attribute Class74 {0,1}
@attribute Class75 {0,1}
@attribute Class76 {0,1}
@attribute Class77 {0,1}
@attribute Class78 {0,1}
@attribute Class79 {0,1}
@attribute Class80 {0,1}
@attribute Class81 {0,1}
@attribute Class82 {0,1}
@attribute Class83 {0,1}
@attribute Class84 {0,1}
@attribute Class85 {0,1}
@attribute Class86 {0,1}
@attribute Class87 {0,1}
@attribute Class88 {0,1}
@attribute Class89 {0,1}
@attribute Class90 {0,1}
@attribute Class91 {0,1}
@attribute Class92 {0,1}
@attribute Class93 {0,1}
@attribute Class94 {0,1}
@attribute Class95 {0,1}
@attribute Class96 {0,1}
@attribute Class97 {0,1}
@attribute Class98 {0,1}
@attribute Class99 {0,1}
@attribute Class100 {0,1}
@attribute Class101 {0,1}

@data
0.523449,0.509416,0.452558,0.415312,0.261156,0.400246,0.350491,0.484602,0.381126,0.343039,0.084565,0.254666,0.200086,0.345213,0.247226,0.601844,0.57313,0.519071,0.522411,0.305409,0.473259,0.416471,0.560477,0.428688,0.392012,0.097373,0.289645,0.22723,0.425266,0.288734,0.442485,0.41824,0.330535,0.409175,0.310294,0.400454,0.322776,0.376404,0.385195,0.339086,0.111047,0.298648,0.248838,0.379123,0.293745,0.687876,0.643862,0.495575,0.663362,0.540687,0.59715,0.502906,0.55658,0.572116,0.540674,0.213268,0.517565,0.446228,0.62327,0.515789,0.462703,0.493285,0.49497,0.456673,0.197991,0.394388,0.309323,0.464847,0.336776,0.305435,0.074183,0.296988,0.135211,0.342732,0.191068,0.544817,0.555872,0.556929,0.560323,0.249955,0.481095,0.371448,0.53533,0.395646,0.366002,0.095123,0.361527,0.171294,0.429732,0.244508,0.399734,0.36005,0.321493,0.383393,0.261515,0.364682,0.29258,0.325299,0.355488,0.309166,0.111667,0.340762,0.195746,0.360555,0.248376,0.642279,0.579106,0.530592,0.626919,0.483134,0.572418,0.481531,0.525593,0.576642,0.520238,0.246203,0.587418,0.389872,0.597362,0.461535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.441352,0.502473,0.525985,0.400321,0.200572,0.369317,0.35946,0.551841,0.306755,0.277581,0.0543,0.190719,0.154671,0.282971,0.187756,0.530514,0.592917,0.641026,0.492363,0.249516,0.451197,0.443461,0.647324,0.368627,0.345845,0.07242,0.249824,0.204089,0.344415,0.234907,0.382203,0.37774,0.346683,0.374241,0.266749,0.381923,0.321515,0.393496,0.322915,0.296859,0.098394,0.269225,0.22585,0.32805,0.254628,0.621687,0.638087,0.619922,0.645839,0.506495,0.641263,0.571012,0.664529,0.555125,0.553563,0.295984,0.556213,0.467735,0.585401,0.49953,0.380858,0.468263,0.549092,0.436242,0.15156,0.370445,0.300838,0.529134,0.26109,0.239135,0.04934,0.225185,0.103317,0.273834,0.148304,0.462887,0.550573,0.632532,0.545984,0.194459,0.446439,0.378492,0.608405,0.319891,0.294683,0.062936,0.287835,0.133203,0.343183,0.190613,0.349922,0.334425,0.337125,0.367653,0.229608,0.362151,0.284373,0.350561,0.29639,0.273488,0.095768,0.296487,0.17962,0.317878,0.221172,0.594971,0.585749,0.600083,0.643571,0.46634,0.612953,0.517369,0.619614,0.53384,0.513277,0.231897,0.545113,0.385567,0.573141,0.446351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.514348,0.454401,0.417405,0.323504,0.265357,0.36632,0.296019,0.4219,0.381997,0.366102,0.10036,0.284917,0.234785,0.30046,0.259864,0.615676,0.5608,0.510667,0.417995,0.346782,0.450754,0.372037,0.543821,0.463403,0.453023,0.145087,0.394548,0.324196,0.377659,0.338429,0.450852,0.360367,0.307825,0.324101,0.346096,0.378665,0.271535,0.350582,0.393351,0.376864,0.155433,0.365934,0.317537,0.351807,0.336136,0.72885,0.674927,0.636713,0.648225,0.658444,0.633394,0.534744,0.667194,0.645506,0.648984,0.435063,0.704781,0.654033,0.647253,0.638632,0.480817,0.443655,0.436336,0.401149,0.229803,0.397564,0.275693,0.444762,0.341527,0.342512,0.093942,0.336028,0.177896,0.345411,0.227415,0.562135,0.524231,0.515568,0.486558,0.309482,0.472867,0.334449,0.525107,0.410943,0.415156,0.13469,0.429589,0.248771,0.424707,0.298743,0.417253,0.314834,0.294162,0.347097,0.313433,0.367257,0.254162,0.321844,0.356181,0.346832,0.149213,0.39783,0.257462,0.377751,0.302288,0.665523,0.578693,0.568936,0.655687,0.554646,0.616233,0.492056,0.58611,0.576832,0.579188,0.316199,0.646928,0.490522,0.633758,0.527789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.482285,0.516079,0.438337,0.503103,0.232765,0.401999,0.393396,0.476656,0.344148,0.294637,0.073191,0.2175,0.166319,0.360527,0.219938,0.61516,0.620547,0.556996,0.603557,0.319415,0.479545,0.460438,0.562324,0.44108,0.392537,0.109195,0.308818,0.243417,0.453713,0.303821,0.432446,0.416928,0.330487,0.458037,0.270933,0.396577,0.349501,0.384964,0.344128,0.293488,0.107642,0.253047,0.206881,0.376462,0.25489,0.685523,0.671249,0.555358,0.710851,0.539889,0.572438,0.549714,0.586569,0.598176,0.537281,0.609216,0.503716,0.518333,0.629419,0.519822,0.446392,0.510005,0.488664,0.539413,0.18691,0.405436,0.353588,0.433451,0.323977,0.279858,0.071558,0.276172,0.124529,0.353123,0.182977,0.538962,0.600014,0.593023,0.637262,0.249242,0.467906,0.413349,0.507323,0.398376,0.351662,0.097952,0.359112,0.170445,0.432472,0.240306,0.403179,0.377909,0.333623,0.436325,0.237899,0.374937,0.321062,0.327721,0.339667,0.286189,0.106462,0.319096,0.171566,0.361956,0.229076,0.62449,0.611857,0.546189,0.662273,0.49259,0.543704,0.521065,0.49695,0.560672,0.509813,0.401411,0.541615,0.415229,0.596876,0.495372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.472633,0.570172,0.510866,0.455332,0.205503,0.38076,0.381865,0.51289,0.331944,0.285246,0.06145,0.195248,0.148953,0.319014,0.194536,0.590448,0.669252,0.617763,0.576042,0.269355,0.472496,0.460455,0.619421,0.421464,0.377676,0.085857,0.262992,0.205685,0.403921,0.25615,0.426543,0.44748,0.367407,0.440514,0.252225,0.388746,0.350483,0.406213,0.343911,0.295904,0.088261,0.243078,0.195866,0.351285,0.239695,0.703527,0.71793,0.598408,0.721923,0.564665,0.619563,0.564452,0.626054,0.642037,0.600777,0.280499,0.5632,0.514772,0.630796,0.54888,0.405479,0.539634,0.543306,0.497758,0.149891,0.385295,0.340682,0.475678,0.285651,0.245817,0.053738,0.227453,0.098914,0.300655,0.144757,0.491867,0.620526,0.627806,0.606538,0.18937,0.46467,0.409689,0.553395,0.34486,0.310661,0.069457,0.280909,0.127965,0.370174,0.182722,0.394506,0.406363,0.370708,0.439928,0.219042,0.382448,0.327401,0.357274,0.32783,0.276905,0.089279,0.299405,0.156641,0.34424,0.20974,0.655719,0.654727,0.598806,0.715079,0.484017,0.599965,0.543835,0.562886,0.580244,0.537438,0.226189,0.609745,0.39722,0.614493,0.461543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4272,0.507414,0.530945,0.42584,0.186305,0.363974,0.381456,0.5425,0.294943,0.257206,0.050045,0.172695,0.137988,0.286339,0.174106,0.53981,0.611261,0.64906,0.530173,0.265355,0.468984,0.47292,0.658413,0.39347,0.352888,0.074524,0.257018,0.211404,0.373528,0.247095,0.377679,0.390118,0.349589,0.415989,0.239851,0.384579,0.352654,0.397541,0.311639,0.267441,0.076957,0.22616,0.187084,0.334765,0.225995,0.63116,0.648937,0.612332,0.670526,0.478122,0.667163,0.594743,0.662145,0.557135,0.538748,0.209562,0.501724,0.414431,0.59381,0.453284,0.322762,0.458325,0.518212,0.44626,0.115922,0.34208,0.318936,0.472332,0.21706,0.192233,0.038516,0.177037,0.07532,0.243749,0.11081,0.41287,0.545292,0.61372,0.528578,0.153208,0.418281,0.384749,0.565039,0.276178,0.252207,0.053165,0.234773,0.103495,0.306563,0.149037,0.335332,0.357618,0.347971,0.409116,0.178212,0.360313,0.326932,0.342562,0.267832,0.231952,0.071054,0.245422,0.129257,0.299065,0.173364,0.598972,0.634231,0.623576,0.653428,0.429048,0.618497,0.548505,0.604814,0.500584,0.489893,0.210012,0.533088,0.364561,0.563292,0.410133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.534809,0.494512,0.424881,0.43699,0.273943,0.421039,0.357546,0.46812,0.394107,0.351835,0.090237,0.265133,0.213233,0.361875,0.26265,0.649123,0.582422,0.5019,0.559656,0.358069,0.500593,0.445901,0.566205,0.475085,0.429592,0.118873,0.345435,0.282697,0.462024,0.337781,0.458189,0.390117,0.317334,0.395029,0.337731,0.408512,0.312599,0.375712,0.395297,0.356006,0.134823,0.328374,0.283423,0.387448,0.323668,0.722711,0.657465,0.578795,0.683566,0.660355,0.612986,0.542187,0.645129,0.665459,0.628355,0.428731,0.63313,0.624629,0.663424,0.64179,0.47516,0.492201,0.483708,0.495322,0.203366,0.420326,0.327756,0.466071,0.344705,0.308629,0.078667,0.298715,0.141842,0.357988,0.203134,0.56673,0.576339,0.559724,0.613955,0.257212,0.492508,0.397838,0.550724,0.408396,0.375002,0.097818,0.37842,0.181875,0.439999,0.252852,0.410076,0.341593,0.313826,0.391753,0.284004,0.371235,0.286746,0.32598,0.358799,0.319776,0.130066,0.360739,0.218524,0.373484,0.274659,0.661812,0.604938,0.559192,0.668931,0.576837,0.585446,0.519809,0.539318,0.630916,0.572162,0.356361,0.63291,0.464796,0.637102,0.544254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.502407,0.401581,0.35006,0.305851,0.304979,0.379263,0.267573,0.368037,0.406398,0.390256,0.124382,0.339367,0.284489,0.315908,0.30081,0.579238,0.473411,0.420035,0.363673,0.35398,0.445563,0.317873,0.433769,0.475626,0.456448,0.148925,0.396455,0.325766,0.369226,0.345395,0.388959,0.279978,0.231841,0.264666,0.368196,0.345806,0.218709,0.27683,0.374852,0.36793,0.211304,0.391622,0.357495,0.335766,0.359498,0.676351,0.588685,0.626596,0.533059,0.626885,0.589206,0.448987,0.607918,0.629748,0.61893,0.59503,0.678049,0.649447,0.585527,0.607228,0.475805,0.443673,0.436001,0.400552,0.232595,0.395629,0.274487,0.44274,0.339429,0.332671,0.096108,0.336391,0.180846,0.345894,0.230434,0.547365,0.511196,0.498318,0.464104,0.267063,0.460113,0.324576,0.506688,0.396196,0.38825,0.114944,0.38668,0.209532,0.399179,0.266626,0.378292,0.277676,0.259464,0.308225,0.306702,0.332439,0.229339,0.288027,0.334119,0.322147,0.170448,0.373099,0.260353,0.350225,0.296447,0.64106,0.526576,0.51856,0.57912,0.588563,0.573846,0.438942,0.520304,0.577423,0.5737,0.50991,0.645963,0.564512,0.613155,0.564607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.300862,0.237289,0.226827,0.177863,0.333232,0.245357,0.16185,0.228486,0.31299,0.325779,0.273071,0.361538,0.357441,0.260114,0.332887,0.488913,0.471194,0.497854,0.301457,0.502047,0.366943,0.290763,0.469824,0.472067,0.502132,0.524265,0.535841,0.552874,0.385898,0.51013,0.216267,0.169988,0.146887,0.16072,0.348838,0.207453,0.136557,0.160843,0.276562,0.30009,0.344838,0.363376,0.385389,0.255607,0.35694,0.575272,0.635186,0.620168,0.576056,0.579604,0.53563,0.50645,0.638845,0.582362,0.583857,0.597899,0.595829,0.605037,0.559918,0.585478,0.333626,0.265486,0.269808,0.235706,0.315771,0.263574,0.182441,0.272529,0.30654,0.31207,0.197286,0.351334,0.281136,0.303226,0.300624,0.507053,0.495016,0.54052,0.414557,0.496939,0.418572,0.314384,0.534582,0.469211,0.497966,0.33906,0.49205,0.459143,0.457208,0.480662,0.251871,0.173162,0.15941,0.18704,0.340569,0.220492,0.157202,0.173242,0.279046,0.298238,0.242974,0.332683,0.318416,0.283318,0.329458,0.560116,0.558414,0.558743,0.539465,0.584537,0.553112,0.451082,0.552038,0.562522,0.571773,0.444177,0.571938,0.52979,0.563197,0.566327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.528759,0.413935,0.359228,0.320437,0.303281,0.386125,0.282414,0.383429,0.412395,0.398596,0.119133,0.327241,0.26994,0.325848,0.296952,0.603577,0.483228,0.420721,0.375239,0.349224,0.45176,0.329191,0.445983,0.471045,0.460776,0.141826,0.383909,0.318383,0.376287,0.345098,0.422896,0.314881,0.260063,0.294052,0.370999,0.3681,0.243003,0.305789,0.393295,0.379961,0.186457,0.385442,0.343271,0.356768,0.360302,0.705611,0.646966,0.598754,0.579052,0.672684,0.614582,0.468063,0.612399,0.667581,0.653915,0.588084,0.702012,0.666633,0.643946,0.652518,0.493988,0.461859,0.449287,0.421201,0.230202,0.407913,0.286227,0.457422,0.356432,0.34333,0.092776,0.335997,0.169851,0.35802,0.227938,0.574586,0.535,0.518392,0.502792,0.279623,0.487355,0.340134,0.531953,0.420952,0.40536,0.113381,0.400061,0.210539,0.426601,0.276392,0.411401,0.320407,0.294743,0.350863,0.309743,0.363868,0.257499,0.319453,0.357767,0.340825,0.149692,0.387337,0.248885,0.376287,0.297218,0.659269,0.581224,0.559822,0.610179,0.581836,0.595366,0.459636,0.548728,0.600455,0.590643,0.355677,0.649043,0.513187,0.630607,0.554681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.386886,0.459311,0.557227,0.316283,0.167572,0.301307,0.305151,0.514622,0.278122,0.248675,0.047517,0.165662,0.133991,0.224167,0.158434,0.453604,0.524788,0.636939,0.353691,0.20446,0.356943,0.349092,0.59739,0.328316,0.314869,0.067999,0.214434,0.175118,0.258094,0.195119,0.384971,0.402159,0.381748,0.348432,0.231912,0.347638,0.309784,0.398716,0.322013,0.291243,0.086491,0.233546,0.194486,0.289061,0.223274,0.603726,0.642885,0.662926,0.571245,0.493766,0.585196,0.528431,0.669207,0.579413,0.58337,0.299749,0.530498,0.472242,0.512939,0.496023,0.346122,0.43342,0.530208,0.366283,0.138489,0.321976,0.254481,0.504081,0.247023,0.225448,0.044806,0.205936,0.096655,0.238016,0.1353,0.422024,0.510761,0.608457,0.431504,0.182653,0.388316,0.297314,0.592847,0.305697,0.294428,0.061746,0.262129,0.133663,0.294086,0.180888,0.363212,0.375243,0.381146,0.376828,0.208033,0.359386,0.280672,0.375797,0.304318,0.273495,0.08175,0.278029,0.157794,0.305757,0.200606,0.584079,0.602945,0.629048,0.605697,0.417964,0.579411,0.472025,0.63977,0.512358,0.525897,0.221629,0.499082,0.360739,0.515513,0.400988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.407862,0.547498,0.568506,0.436182,0.167218,0.337103,0.389038,0.561869,0.27211,0.235306,0.04207,0.148605,0.116784,0.272257,0.154594,0.51078,0.619072,0.641385,0.499661,0.218689,0.404749,0.448517,0.63375,0.342521,0.309015,0.061379,0.201068,0.15944,0.330946,0.201554,0.380744,0.450196,0.418218,0.451422,0.204409,0.369756,0.384858,0.452023,0.289724,0.24095,0.056741,0.183349,0.147019,0.318971,0.189056,0.677759,0.715922,0.697763,0.717227,0.520577,0.643147,0.614009,0.701435,0.574597,0.517218,0.198747,0.522402,0.442263,0.63785,0.491739,0.327357,0.486042,0.562521,0.419599,0.116473,0.328125,0.304024,0.500893,0.221086,0.201868,0.039289,0.174215,0.07831,0.234679,0.113936,0.413992,0.559099,0.626566,0.477279,0.152422,0.392923,0.351236,0.578966,0.280044,0.263361,0.054331,0.231056,0.104652,0.294511,0.149397,0.348628,0.408675,0.414429,0.440885,0.169598,0.375308,0.336827,0.399092,0.271994,0.229439,0.062746,0.235216,0.118229,0.299506,0.164012,0.624008,0.660729,0.667449,0.671903,0.45743,0.638877,0.551377,0.635505,0.543787,0.500733,0.207426,0.560199,0.362459,0.594641,0.429281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.324109,0.437012,0.516751,0.372501,0.132841,0.271103,0.348021,0.482853,0.216642,0.190996,0.031967,0.114876,0.09388,0.219662,0.124232,0.420339,0.535773,0.60049,0.472445,0.17585,0.354538,0.434666,0.594653,0.279649,0.254441,0.045443,0.157233,0.128957,0.284527,0.164553,0.346533,0.393278,0.385606,0.386195,0.197943,0.326965,0.34399,0.407304,0.266971,0.234261,0.06282,0.183447,0.15361,0.281097,0.186165,0.676335,0.634117,0.627868,0.687447,0.584754,0.644989,0.591436,0.66593,0.593262,0.602113,0.335258,0.61106,0.55108,0.629627,0.565071,0.301041,0.428347,0.511938,0.410529,0.110077,0.309253,0.294474,0.472249,0.205188,0.190231,0.036617,0.16328,0.074566,0.221896,0.109848,0.368927,0.491476,0.580098,0.464391,0.14182,0.370349,0.348287,0.547099,0.250644,0.242598,0.05169,0.209317,0.101421,0.26705,0.14084,0.338133,0.365613,0.371097,0.408892,0.185371,0.356244,0.309369,0.369126,0.266702,0.239026,0.074493,0.249498,0.136157,0.295742,0.180394,0.623797,0.605956,0.605867,0.673261,0.52776,0.623245,0.526047,0.599776,0.541474,0.553342,0.299113,0.586084,0.450222,0.602348,0.506811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
