@relation CommodityTendencyPrediction

@attribute commIm01 numeric
@attribute commEx01 numeric
@attribute commIm02 numeric
@attribute commEx02 numeric
@attribute commIm03 numeric
@attribute commEx03 numeric
@attribute commIm04 numeric
@attribute commEx04 numeric
@attribute commIm05 numeric
@attribute commEx05 numeric
@attribute commIm06 numeric
@attribute commEx06 numeric
@attribute commIm07 numeric
@attribute commEx07 numeric
@attribute commIm08 numeric
@attribute commEx08 numeric
@attribute commIm09 numeric
@attribute commEx09 numeric
@attribute commIm10 numeric
@attribute commEx10 numeric
@attribute commIm11 numeric
@attribute commEx11 numeric
@attribute commIm12 numeric
@attribute commEx12 numeric
@attribute commIm13 numeric
@attribute commEx13 numeric
@attribute commIm14 numeric
@attribute commEx14 numeric
@attribute commIm15 numeric
@attribute commEx15 numeric
@attribute commIm16 numeric
@attribute commEx16 numeric
@attribute commIm17 numeric
@attribute commEx17 numeric
@attribute commIm18 numeric
@attribute commEx18 numeric
@attribute commIm19 numeric
@attribute commEx19 numeric
@attribute commIm20 numeric
@attribute commEx20 numeric
@attribute commIm21 numeric
@attribute commEx21 numeric
@attribute commIm22 numeric
@attribute commEx22 numeric
@attribute commIm23 numeric
@attribute commEx23 numeric
@attribute commIm24 numeric
@attribute commEx24 numeric
@attribute commIm25 numeric
@attribute commEx25 numeric
@attribute commIm26 numeric
@attribute commEx26 numeric
@attribute commIm27 numeric
@attribute commEx27 numeric
@attribute commIm28 numeric
@attribute commEx28 numeric
@attribute commIm29 numeric
@attribute commEx29 numeric
@attribute commIm30 numeric
@attribute commEx30 numeric
@attribute commIm31 numeric
@attribute commEx31 numeric
@attribute commIm32 numeric
@attribute commEx32 numeric
@attribute commIm33 numeric
@attribute commEx33 numeric
@attribute commIm34 numeric
@attribute commEx34 numeric
@attribute commIm35 numeric
@attribute commEx35 numeric
@attribute commIm36 numeric
@attribute commEx36 numeric
@attribute commIm37 numeric
@attribute commEx37 numeric
@attribute commIm38 numeric
@attribute commEx38 numeric
@attribute commIm39 numeric
@attribute commEx39 numeric
@attribute commIm40 numeric
@attribute commEx40 numeric
@attribute commIm41 numeric
@attribute commEx41 numeric
@attribute commIm42 numeric
@attribute commEx42 numeric
@attribute commIm43 numeric
@attribute commEx43 numeric
@attribute commIm44 numeric
@attribute commEx44 numeric
@attribute commIm45 numeric
@attribute commEx45 numeric
@attribute commIm46 numeric
@attribute commEx46 numeric
@attribute commIm47 numeric
@attribute commEx47 numeric
@attribute commIm48 numeric
@attribute commEx48 numeric
@attribute commIm49 numeric
@attribute commEx49 numeric
@attribute commIm50 numeric
@attribute commEx50 numeric
@attribute commIm51 numeric
@attribute commEx51 numeric
@attribute commIm52 numeric
@attribute commEx52 numeric
@attribute commIm53 numeric
@attribute commEx53 numeric
@attribute commIm54 numeric
@attribute commEx54 numeric
@attribute commIm55 numeric
@attribute commEx55 numeric
@attribute commIm56 numeric
@attribute commEx56 numeric
@attribute commIm57 numeric
@attribute commEx57 numeric
@attribute commIm58 numeric
@attribute commEx58 numeric
@attribute commIm59 numeric
@attribute commEx59 numeric
@attribute commIm60 numeric
@attribute commEx60 numeric
@attribute commIm61 numeric
@attribute commEx61 numeric
@attribute commIm62 numeric
@attribute commEx62 numeric
@attribute commIm63 numeric
@attribute commEx63 numeric
@attribute commIm64 numeric
@attribute commEx64 numeric
@attribute commIm65 numeric
@attribute commEx65 numeric
@attribute commIm66 numeric
@attribute commEx66 numeric
@attribute commIm67 numeric
@attribute commEx67 numeric
@attribute commIm68 numeric
@attribute commEx68 numeric
@attribute commIm69 numeric
@attribute commEx69 numeric
@attribute commIm70 numeric
@attribute commEx70 numeric
@attribute commIm71 numeric
@attribute commEx71 numeric
@attribute commIm72 numeric
@attribute commEx72 numeric
@attribute commIm73 numeric
@attribute commEx73 numeric
@attribute commIm74 numeric
@attribute commEx74 numeric
@attribute commIm75 numeric
@attribute commEx75 numeric
@attribute commIm76 numeric
@attribute commEx76 numeric
@attribute commIm78 numeric
@attribute commEx78 numeric
@attribute commIm79 numeric
@attribute commEx79 numeric
@attribute commIm80 numeric
@attribute commEx80 numeric
@attribute commIm81 numeric
@attribute commEx81 numeric
@attribute commIm82 numeric
@attribute commEx82 numeric
@attribute commIm83 numeric
@attribute commEx83 numeric
@attribute commIm84 numeric
@attribute commEx84 numeric
@attribute commIm85 numeric
@attribute commEx85 numeric
@attribute commIm86 numeric
@attribute commEx86 numeric
@attribute commIm87 numeric
@attribute commEx87 numeric
@attribute commIm88 numeric
@attribute commEx88 numeric
@attribute commIm89 numeric
@attribute commEx89 numeric
@attribute commIm90 numeric
@attribute commEx90 numeric
@attribute commIm91 numeric
@attribute commEx91 numeric
@attribute commIm92 numeric
@attribute commEx92 numeric
@attribute commIm93 numeric
@attribute commEx93 numeric
@attribute commIm94 numeric
@attribute commEx94 numeric
@attribute commIm95 numeric
@attribute commEx95 numeric
@attribute commIm96 numeric
@attribute commEx96 numeric
@attribute commIm97 numeric
@attribute commEx97 numeric
@attribute commIm99 numeric
@attribute commEx99 numeric
@attribute tendency01 {0, 1}
@attribute tendency02 {0, 1}
@attribute tendency03 {0, 1}
@attribute tendency04 {0, 1}
@attribute tendency05 {0, 1}
@attribute tendency06 {0, 1}
@attribute tendency07 {0, 1}
@attribute tendency08 {0, 1}
@attribute tendency09 {0, 1}
@attribute tendency10 {0, 1}
@attribute tendency11 {0, 1}
@attribute tendency12 {0, 1}
@attribute tendency13 {0, 1}
@attribute tendency14 {0, 1}
@attribute tendency15 {0, 1}
@attribute tendency16 {0, 1}
@attribute tendency17 {0, 1}
@attribute tendency18 {0, 1}
@attribute tendency19 {0, 1}
@attribute tendency20 {0, 1}
@attribute tendency21 {0, 1}
@attribute tendency22 {0, 1}
@attribute tendency23 {0, 1}
@attribute tendency24 {0, 1}
@attribute tendency25 {0, 1}
@attribute tendency26 {0, 1}
@attribute tendency27 {0, 1}
@attribute tendency28 {0, 1}
@attribute tendency29 {0, 1}
@attribute tendency30 {0, 1}
@attribute tendency31 {0, 1}
@attribute tendency32 {0, 1}
@attribute tendency33 {0, 1}
@attribute tendency34 {0, 1}
@attribute tendency35 {0, 1}
@attribute tendency36 {0, 1}
@attribute tendency37 {0, 1}
@attribute tendency38 {0, 1}
@attribute tendency39 {0, 1}
@attribute tendency40 {0, 1}
@attribute tendency41 {0, 1}
@attribute tendency42 {0, 1}
@attribute tendency43 {0, 1}
@attribute tendency44 {0, 1}
@attribute tendency45 {0, 1}
@attribute tendency46 {0, 1}
@attribute tendency47 {0, 1}
@attribute tendency48 {0, 1}
@attribute tendency49 {0, 1}
@attribute tendency50 {0, 1}
@attribute tendency51 {0, 1}
@attribute tendency52 {0, 1}
@attribute tendency53 {0, 1}
@attribute tendency54 {0, 1}
@attribute tendency55 {0, 1}
@attribute tendency56 {0, 1}
@attribute tendency57 {0, 1}
@attribute tendency58 {0, 1}
@attribute tendency59 {0, 1}
@attribute tendency60 {0, 1}
@attribute tendency61 {0, 1}
@attribute tendency62 {0, 1}
@attribute tendency63 {0, 1}
@attribute tendency64 {0, 1}
@attribute tendency65 {0, 1}
@attribute tendency66 {0, 1}
@attribute tendency67 {0, 1}
@attribute tendency68 {0, 1}
@attribute tendency69 {0, 1}
@attribute tendency70 {0, 1}
@attribute tendency71 {0, 1}
@attribute tendency72 {0, 1}
@attribute tendency73 {0, 1}
@attribute tendency74 {0, 1}
@attribute tendency75 {0, 1}
@attribute tendency76 {0, 1}
@attribute tendency78 {0, 1}
@attribute tendency79 {0, 1}
@attribute tendency80 {0, 1}
@attribute tendency81 {0, 1}
@attribute tendency82 {0, 1}
@attribute tendency83 {0, 1}
@attribute tendency84 {0, 1}
@attribute tendency85 {0, 1}
@attribute tendency86 {0, 1}
@attribute tendency87 {0, 1}
@attribute tendency88 {0, 1}
@attribute tendency89 {0, 1}
@attribute tendency90 {0, 1}
@attribute tendency91 {0, 1}
@attribute tendency92 {0, 1}
@attribute tendency93 {0, 1}
@attribute tendency94 {0, 1}
@attribute tendency95 {0, 1}
@attribute tendency96 {0, 1}
@attribute tendency97 {0, 1}
@attribute tendency99 {0, 1}

@data
5328084,1221152,6968914,3667622,1069226,33119958,48546155,5365262,664209,108736,1670219,35447667,9680397,64965284,10113659,223650372,2651085,617856591,163708451,8035106,19599272,13097170,15861871,52395527,3158864,347695,55415,1735279,60321544,26701515,7758807,1959784,11241869,272029381,4981339,1664178,31838926,44351745,14662012,14176786,62172175,55193005,19713846,20524749,45785402,5590981,0,0,27798340,6566272,234095,2872507,561177574,80686475,43947100,3552825,81939450,10809195,112776497,86667043,81152866,5312706,39759116,9900883,40462364,40194712,26193386,44116548,8790148,3972281,1646607,403356,15221312,184407,83369038,51716691,162934239,45362583,57174413,83859328,3896172,4175252,3982506,8793892,42578,37631,6455153,21438112,52497,63648,200242,33907,3051188,1300793,142402562,46911460,23443125,4419927,216837,2128,1225171,21817,23304134,27332242,967952,60658,10695700,13594498,16860729,8413790,3535873,3998006,1364175,364974,2744703,1837684,8415196,808222,767562,982842,12234698,19374912,17991061,15943411,15361671,4302746,12586478,12792300,1074072,463209,629831,7100,1284515,2121,9145749,1595486,17778176,18608857,24856582,32692958,4742047,1793602,126367007,56452128,61899166,31817786,5451811,182043,206263,4121,31696592,3762457,209506,151758,10208109,115586,124433,10,137687,517,26318195,1320588,19129702,3196902,413973905,22495145,233357627,14161629,204396,721,456184835,10277283,5210092,796,2523099,87460,43925582,1032021,4029547,20457,2373860,394078,6670910,20024,27233424,15844307,23728875,5131975,15726155,7931404,283574,9867,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1985,18641,1777661,0,100078,2939311,7631198,231168,0,0,56104,2689,2505400,119017,234523,2944680,834932,13975048,69863103,658629,12521509,666117,91713,40716,32297,0,0,132,17296186,70403,3081959,0,15439290,20676,1661194,6058030,2420161,0,6216619,329515,15381585,1547492,6324628,105373,250133,927726,0,0,15712064,21923,13250,583041585,207189380,5068135,5955599,107758540,1556984,2322097,16166141,139263,4027662,0,3884609,0,1378519,39436,5605045,9675,371855,685,2178929,21034,251662,634,5205408,2572,10083783,4921,16425153,33181,19432,246544,1346662,16897,0,0,1947664,126302,9227,0,210624,0,892,0,9770483,3156,1351466,6104,24036,0,17364,0,13641209,8600676,3238,0,307387,0,1680405,12025,180189,76185,349659,9646,35178,0,1531733,0,14697,0,2481438,13338,2111862,149228,9062441,123037,8154285,69240,318483,876,204695,0,100263,0,1012057,0,3817799,8080,1607896,18478,121833,59578804,12902142,908133,21046211,1848826,215709,12706,7998,0,7687772,192510,37301,0,177,0,8634,0,13244,0,3855239,29906,2112830,18511,63659232,39605783,59907905,619949,9496995,1877230,50521927,7818682,144514,0,636678,15467,6602816,490431,189243,0,9994,17212,54560,0,4766968,18333,527372,0,1117434,4677,2373,17747,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
0,3082,0,0,0,1226619,0,2168,0,0,0,54678,0,104596,0,2905959,0,8140092,0,22273,0,0,0,11603,0,1630,0,352,0,23004,0,0,0,249230,0,794715,0,5320,0,64688,0,37,0,395958,0,0,0,0,0,181,0,0,0,7,0,0,0,93,0,0,0,0,0,1,0,3166716,0,394,0,318,0,0,0,0,0,37,0,1165,0,7970,0,2520846,0,1381596,0,0,0,566307,0,0,0,365704,0,0,0,1807557,0,1850,0,7482,0,0,0,1363,0,1341,0,0,0,35409,0,694438,0,14688,0,1133983,0,202,0,3329,0,8563062,0,22284920,0,681467,0,4733,0,202488,0,0,0,307,0,2360,0,37618,0,14747,0,15031,0,15958,0,641414,0,59467,0,2389,0,12187,0,0,0,454,0,0,0,0,0,942,0,22952,0,94111,0,2292107,0,0,0,20711,0,0,0,51060,0,0,0,19145,0,7999,0,0,0,221716,0,1089430,0,23770,0,153013,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
3814855,372994,5428070,13273966,4516066,225702245,37749917,3651644,862227,310492,987014,3666583,8477240,12110480,2041181,414027332,2599643,338445345,75055742,3160915,12937102,310952,15515465,4529324,1505105,1573811,166229,172,20249863,12135433,3465766,535017,6804809,23151664,1630063,3328594,31470689,503959,15312369,39578408,64192121,7159948,8128031,2027009,21629646,225624,0,0,4092827,2052823,740944,40926273,295811373,1731541,26726537,1529570,26805161,128319,82222364,2228243,52740628,1847814,21280149,1804539,22945103,886243,14387175,44154434,3766653,65049,2233010,979388,4478585,228581,62677749,6778137,110753011,10525855,37282631,358750,1393923,1099759,2043750,374524,15248,97360,10697024,55895330,73370,1421,61385,29260,3376177,828309,128319966,21446809,8925667,410986,10008,0,37902,3587246,10172690,2028722,75058,55330,1777940,2175426,4804622,4238602,1175799,283763,204790,95,2632481,233419,996740,3989445,2588436,281363,16439639,45071180,20687277,21230700,4251824,6816007,7103405,1114958,285432,30504,337663,4943,193102,0,5356000,1171295,10499142,2242335,26298134,288036,4421292,9121876,61815420,3976085,61297339,8270274,3010582,218179,22485,4007,27552511,2412580,441034,3249559,3036150,30931059,75788,19504,54181,0,12692125,1107264,12095266,433248,227779672,22933612,140796942,36476645,609576,122102,185892953,15013107,1391337,1916635,676770,16445,26921690,1625069,1268245,18297,814719,133026,1023360,279,11329906,37860754,7560647,160141,7420156,205887,300431,117602,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
819999,2803110,3288256,53015622,12117966,511168,3669318,15739868,106160,190361,63395,539223,15697695,4640197,2543604,34684831,886440,176684,15218418,22988997,3625321,5522731,11075401,12743332,376538,157651,1182,22051,3663432,4059121,2125097,5384013,30326076,70500323,2304252,2388499,2804624,1599987,1849746,93291408,2584444,7908349,35698880,269753959,6354857,2754099,14807156,92385434,5806255,2985508,74347,0,472152563,122661,10464774,520390,4284583,2207685,32875806,1619102,5948260,106662,7950046,1478862,4677025,4073473,9422490,3956288,2188971,145412,2280656,191539,805349,25273,11347628,415455,23448328,4611364,18528502,2060125,3118383,12465690,338123,978217,514817,621715,17893053,476988,4066525,523249,588,9586,439934,294659,51350403,8519950,3064323,1444115,53883,0,12246159,2376347,6971369,1235322,2859919,417802,4291608,380925,10719270,149120,1994729,60946,351859,12325263,3994431,337700,1790408,387094,8018218,385096,3169967,17887067,5755957,22611288,7144875,884028,3798586,4308408,153489,279164,85395,11001,4986,0,5983920,1646709,7515681,451788,18213928,30659668,4225645,1358261,17465479,5407584,26275307,2710950,2822621,4387859,75778,0,7677516,2174146,8765,962,126912,13733,3220,0,64,150046,1014370,227404,5356384,1594296,0,0,44681383,20509764,4272843,2059717,35344537,13190262,1664140,72461,10811,0,19282220,5098192,298597,1775,13970,259,0,0,5157271,12135076,937577,411145,875712,618170,6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528216721,7351664,1578760740,815624616,2076186490,532707184,767968295,273700687,151160878,110640203,40565063,10817403,417692546,203468044,1205426996,419443360,140888876,99121347,240355548,16180409,183919959,63645709,496508603,384619658,25721977,20469318,39753587,38821780,765021369,419248143,463843473,209273633,414465383,205173339,136963378,66275737,361089271,186358544,342271166,165994846,619565466,431002336,1203630088,629510932,111843589,51650185,1733087032,1990808704,464954670,123018081,47807845,52414860,5391481881,2404711829,705975233,378579518,2574867866,2147912987,937293706,716982486,8277215,2453966,1511023175,1198559206,1135057037,541545082,394539127,386802769,265767969,181584355,68427685,106300238,1062705837,626493613,1102438776,961813295,10848768526,10563282391,1127015974,741990820,3103417188,2021465733,5354750249,6663671958,832369245,712140806,1686041064,1235024213,6089185,4030279,166764463,254346531,31967824,63537940,4026881599,2807407089,510374659,909707642,523534182,537367012,1296550432,917831449,4890428798,4569269220,400304789,425111580,5393358131,3766602144,2876912315,2275382233,466772486,352897336,135501800,101947730,831475032,827881768,1214181010,990534591,2431407314,2450630154,6835824415,10880113541,8323062168,13699523517,815787128,789838736,8828354524,10158967897,309080144,436941976,587011481,696845049,680151646,1296310904,580014534,341076437,1005744600,879529105,966069431,626266541,8652918983,3673501987,4566521218,3211739827,1833458826,1469314728,2278694249,1647833334,134910574,58377569,1937224351,1509668327,12296197,9375381,217317138,199809076,131772704,99384753,162974819,130212234,870420509,1033901517,1061130731,1218807872,24819176678,21477879862,55122454447,46384736796,211624336,5180112,6233477896,2342702735,2225752334,145325470,54596220,39138911,6117603439,6404539247,6170724140,7460924709,187025997,157166385,5969036,1770822,2588158156,2464286121,7391891728,13473461283,1342175017,1501617790,91806184,119244522,1030400110,1319760947,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0
6765117,171337626,44118287,756322235,12388072,15217602,26783651,103428899,23318652,93817401,18801755,14803582,21128203,174997601,74082905,114637499,96705904,33406752,48506404,150377916,6176584,40794099,44197718,185516565,9021761,468178,722126,6225929,60047178,63092143,11383113,190906035,15105671,38393030,67474247,56317400,24571540,57978291,54940548,402555133,57034713,72453306,39164501,286894625,261812785,80728868,0,0,86751398,20103986,74659399,481417,2641186485,513982790,144604517,168914891,507463191,265965014,513309999,322257137,92272052,27733248,190419805,35676633,173307822,36640669,116045640,30572408,63169173,25519932,2470875,6401647,49208071,17355095,333131147,156454607,790047929,741818336,253800797,193960628,278347063,68021857,37598691,91998846,16908580,15122522,204052337,343651320,6293327,114336,2101386,3575728,91211730,2913778,639052587,267838925,87396498,47057337,5111448,28885,140547375,13949066,224676250,53578131,24508954,7384943,169184486,51065138,216638990,45093158,46430292,32596767,26752361,15351192,105990038,7968659,90553393,13982766,99422302,12156989,212285771,392612661,234391257,888543492,55115060,113566346,219216981,381803642,5435202,3154487,5248653,1967793,4132967,1669314,91369396,53208650,103836901,132032306,141990423,143198782,16101002,9902754,418979890,441588449,441641400,371677032,183326120,76023015,9045831,0,433735339,498717036,15684576,4100472,22772242,1514058,4549394,126371,18425047,294868,100145631,30435206,126201141,72923889,2207737645,1143274637,2284735525,2095092010,66094987,43670565,1252734490,667996603,64678416,9347920,3374736,799153,469773021,225866557,17618673,4834634,5235414,1563402,3327798,4758810,257214046,438208897,74750868,53186986,79940549,17501927,2497353,4546987,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0
169026,4454125,130546,9656763,48953725,1219364626,1511413,754180,365717,3552606,2990714,63596,9099371,95895,22521398,70991,12923454,1487,12602102,0,5973420,13048,1481884,342232,620404,0,59054,0,7278995,70653639,2080547,246204907,13041789,590386,9885657,203069,24837540,93298,17367011,150155,25147462,214070,23541006,3102274,7825846,185202048,0,0,16337508,17672181,1627405,1136489,192785750,1387093,71126286,438143,11309850,1031388,58690351,8173074,5239347,9077,18050287,52413,19823407,57777,15931153,33317,3912925,78,3019037,0,10471938,0,15812524,106660,93116741,7948658,25969521,426017,2395821,879156,7210180,572863,498103,28906054,54899036,231961,302431,0,584960,2638,14262,719549,85150662,3785748,17495116,853540,63234,0,2323647,4489842,5128097,10892,326090,0,4700124,58164,2612926,13038,27039464,8469116,4282934,4896,2041545,17031,4992857,0,1877908,362653,35110348,3036207,54900035,844087,9949737,1235428,21234730,35871,2501074,95546,90773,0,501666,0,6885937,2568832,11820643,23693,13062940,169134,5356950,11143401,34737172,71196587,83493497,4093308,4045340,330404,30828,0,26792681,226732318,295422,23523,500552,13013,84187,0,1423790,0,14029271,62429,15413102,15518,337726881,35542450,229796670,1647378,1477540,8177,199038798,178720,9094476,46019790,114857033,29371163,62381668,5207990,3279166,75096,3019958,13838,963739,0,64231513,307343,19028606,10318,8343777,23718,246862,1661932,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0
250812589,30366943,61383372,18959061,20940761,1904491313,231869245,29518917,19370136,6653897,2555933,6134445,148352968,105596059,128402060,127209836,9958600,1072483614,2356752282,6637658,40281936,33228456,480034709,40252914,27902243,34790554,1517992,14830615,132645579,2033426867,6932056,125634132,617527362,74115400,11752814,450079582,32047213,82171309,20481643,199798063,80131334,28445342,47295173,20027600,725338730,248189140,0,0,551161752,183322481,197923429,2168558437,4418706520,15478411600,749593703,138379547,2823193234,485351970,151681591,46510880,263792204,326565710,610529011,83036258,207949211,94408030,248833847,145842329,145713415,8259748,17308500,7423274,152662176,3314022,704323765,125371670,1544531445,718482400,478847050,2737380632,367744291,44050708,9567096,257475483,1912872,361950,120102806,6220844995,1144741,212101,767192,77108348,847946131,519672720,364854802,1135838348,66031883,13704601,5279814,6005398,45589216,8950700,1354846456,785335781,14071520,1932692,428269832,1113759111,387883517,1160084020,177687136,32384732,9812076,28454899,90594334,60887748,257652183,104875945,233502663,46347912,9338254,1378676564,10789348,2778311039,55043544,235288762,151358931,2641865686,2522904,22520257,2395230,14129385,9035391,36402020,93821221,58629989,184173025,132860335,138717214,280544245,28666846,768569642,2278753492,359988895,1343262506,323736155,444104337,93460523,31130716,263275804,428507325,506719820,85422926,18782462,148183269,2775861,786676,332342385,49017608,262245,183153186,70558459,99013716,27405802,12139421818,1425239324,5012730079,3939971932,69133385,79516338,3269938390,340624701,289739717,36603108,293286818,231920668,733869694,249523888,10575523,82336821,34727268,130200281,59804165,364220,83130185,1161897007,54688166,487110216,96943020,114065275,16436020,1534314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
513689,49759042,76187,2629,583142,34236,15817691,6289016,1095,5810,3294,629,672605,35045057,4414002,1493570,2993145,534683,29980889,136895,7705901,399194,463260,1101403,785831,24086,3163,35,21375165,3964,1073742,78988,24421059,25221,77729,0,1778161,57977,1436080,1259646,6681509,1354434,2068650,380046,264443,11763,68910322,93315593,13118764,143615,1737,164579443,48236213,2565137,6998046,32125,1146441,430069,16028904,151569,5456717,48845,2028237,115954,726754,157629,1091424,23750,203340,171,3246598,522476,293481,94,4505540,3238998,4798480,111158,7501111,1633202,5187,632735,344681,35751,4466,0,2626007,35847,2470,0,114942,34564,7299,0,5898686,222,3679977,3768,13137,11775,12618,0,15589449,16642064,12065,0,391171,215920,2884823,11193940,74037,105,254457,30019,119632,734064,255815,450,18698,0,190012,11893,1417166,713261,9003581,12436679,3134854,3918417,134131,12934,22345,10721,21117,0,368386,235,1141096,4766,886393,95686,99496,2195203,6291856,95984,8309205,86729,54360,11763,135609,0,258984,23601,9201,0,235,0,8265,55,1710,0,1142815,52315,984572,389,0,0,14480769,5224370,14503,824,21671466,43429262,119923,3012,1709,3291,5322598,1218358,83895,157585,14479,361,115765,0,2053816,38020,185949,13713,825206,17594,9907,668,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0
107269179,271137384,166881488,1819318047,55686522,430716317,264447521,1454666805,10729409,34125203,36920252,4224207,193901955,142355619,198593305,14918476,53381961,6434897,117526137,23163824,59323247,43908031,79564453,17928064,20908926,81023142,911972,3840966,175676410,97060708,150657337,306633168,176949744,167083256,176111481,257924249,348735977,699834707,196252156,42383087,168752667,2100211769,370669913,885329660,504898549,153451662,0,0,110997140,40487566,130036317,117383998,1595379539,224175879,252821593,465229569,1425290169,6448735244,664098652,2904457334,331761211,67487608,194939649,63819767,379376501,1600509645,208065216,58456842,299120051,408927719,5649928,9550017,67926305,44025482,509860038,867056722,1570541744,710434416,289793802,236656122,18578400,189677078,73802183,35058065,1301951,8485710,372799048,221053911,909749,103201,3278472,324085,21185919,8838882,1015034177,223547516,299335904,193742494,7151323,651721,91341397,68872026,147182101,100854382,16589149,20902658,123739451,208072165,115532801,242210938,43348653,66891234,87810227,63308472,34621464,37302238,37629435,20024058,65922318,3787117,516625771,354257168,657129671,263852829,118089611,50965115,326372272,51727555,13775356,10555728,5187031,4746322,3038774,606094,148995149,78179192,136634628,48231476,204004766,246623533,141245458,153569449,473855787,157129268,548255515,260966470,189749772,34733697,29612309,19622920,365232650,271528946,27233411,24443065,6387889,953074,6654015,412335,25158551,910520,138064168,103205193,125068181,52064075,10040679382,14089116861,6137938397,10312090673,34314213,20457001,2453588284,229139022,406855198,192671808,34150538,26603323,1140610627,2058123002,35189466,6592121,10295397,2172089,5780477,923802,294789454,190496682,235557975,239153294,90949303,137038004,11634455,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0
