@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R20-56

@attribute id numeric
@attribute chemicalFeature_0 numeric
@attribute chemicalFeature_1 numeric
@attribute chemicalFeature_2 numeric
@attribute chemicalFeature_3 numeric
@attribute chemicalFeature_4 numeric
@attribute chemicalFeature_5 numeric
@attribute chemicalFeature_6 numeric
@attribute chemicalFeature_7 numeric
@attribute chemicalFeature_8 numeric
@attribute chemicalFeature_9 numeric
@attribute chemicalFeature_10 numeric
@attribute chemicalFeature_11 numeric
@attribute chemicalFeature_12 numeric
@attribute chemicalFeature_13 numeric
@attribute chemicalFeature_14 numeric
@attribute chemicalFeature_15 numeric
@attribute chemicalFeature_16 numeric
@attribute chemicalFeature_17 numeric

@data
405944,0.057156,0.060488,0.022606,0.044677,0.019645,0.046169,0.057985,0.060488,0.032599,0.053145,0.062512,0.056351,0.619054,0.636368,0.192432,0.207486,0.623382,0.597706
634651,0.075012,0.083335,0.027133,0.122227,0.043235,0.061244,0.081651,0.084754,0.027159,0.122519,0.095252,0.072744,0.405071,0.369872,0.145572,0.520006,0.481934,0.27028
710439,0.048086,0.048618,0.054861,0.09974,0.081975,0.071442,0.052644,0.087567,0.054914,0.106744,0.088007,0.07693,0.259268,0.25511,0.109513,0.370006,0.351858,0.314614
719734,0.018962,0.060381,0.09342,0.087131,0.043829,0.02488,0.019328,0.069521,0.194933,0.091669,0.048462,0.025005,0.181038,0.266443,0.19978,0.491599,0.34091,0.122731
650591,0.032803,0.072007,0.032979,0.106388,0.040818,0.017561,0.035105,0.07334,0.033043,0.129216,0.062508,0.047634,0.461545,0.492965,0.150003,0.621627,0.387103,0.219522
672674,0.040658,0.148466,0.054337,0.045287,0.043485,0.024201,0.040658,0.150172,0.093002,0.096679,0.055278,0.030777,0.386866,0.511213,0.289088,0.326925,0.338893,0.288595
649122,0.013517,0.016441,0.065142,0.060111,0.02181,0.017186,0.013702,0.047371,0.265385,0.060111,0.022954,0.017245,0.148268,0.276177,0.304879,0.534484,0.511365,0.162072
687522,0.016957,0.012506,0.072196,0.050707,0.05103,0.035726,0.022483,0.067802,0.072479,0.050707,0.053106,0.041386,0.234789,0.226033,0.082775,0.273443,0.364346,0.254909
688820,0.034253,0.047174,0.098797,0.091316,0.061543,0.035218,0.034488,0.09692,0.122116,0.095825,0.062832,0.035468,0.174423,0.214036,0.139691,0.243701,0.356326,0.278916
717824,0.07144,0.073178,0.035854,0.056415,0.044862,0.056622,0.096171,0.081639,0.035993,0.117267,0.089566,0.067812,0.619724,0.650799,0.136649,0.532474,0.391311,0.166677
717710,0.048553,0.116241,0.044352,0.048983,0.050856,0.028855,0.048553,0.11795,0.07796,0.102897,0.057194,0.036372,0.347113,0.454131,0.271344,0.275083,0.372675,0.228577
663965,0.040126,0.034174,0.022418,0.034889,0.033076,0.068976,0.065944,0.034236,0.02244,0.036214,0.049778,0.088244,0.250017,0.120379,0.040003,0.125011,0.153868,0.171452
692362,0.005885,0.019562,0.114728,0.105174,0.02286,0.008852,0.005885,0.047172,0.304432,0.105174,0.028738,0.014884,0.123598,0.575489,0.348402,0.23367,0.465279,0.110148
658274,0.041247,0.043803,0.051608,0.06897,0.075638,0.073178,0.046169,0.102336,0.051809,0.135362,0.077506,0.078269,0.430239,0.437507,0.152908,0.632916,0.510875,0.238645
706470,0.024396,0.030177,0.10773,0.089591,0.052637,0.031652,0.025006,0.072584,0.1341,0.089591,0.053769,0.037981,0.36471,0.311358,0.152151,0.428575,0.29082,0.184976
268617,0.007909,0.006783,0.062002,0.051762,0.016004,0.013703,0.008933,0.028575,0.206998,0.051762,0.017098,0.014188,0.218491,0.251225,0.239327,0.613045,0.416831,0.100422
708489,0.018411,0.022031,0.059093,0.054854,0.02899,0.019487,0.018874,0.048587,0.147174,0.057909,0.032792,0.026322,0.21622,0.258066,0.170238,0.436622,0.297246,0.137936
639205,0.019487,0.017548,0.042508,0.02074,0.045876,0.02615,0.021511,0.040164,0.140489,0.02074,0.048314,0.033119,0.15385,0.170001,0.161075,0.865855,0.272202,0.112365
646176,0.019111,0.010871,0.005849,0.013609,0.007845,0.068192,0.066679,0.010891,0.005855,0.013609,0.028713,0.068976,0.500062,0.113224,0.019051,0.089566,0.27276,0.500062
638083,0.071442,0.044651,0.022309,0.103154,0.040155,0.078972,0.094746,0.05883,0.022331,0.108111,0.094357,0.081642,0.333342,0.36924,0.114289,0.514713,0.454553,0.317471
687578,0.011677,0.013426,0.067731,0.053224,0.017989,0.017486,0.01288,0.049414,0.214217,0.05339,0.019689,0.017942,0.148475,0.228414,0.247749,0.400002,0.372883,0.170309
265473,0.078139,0.090588,0.051557,0.05655,0.06929,0.07938,0.078139,0.090916,0.051759,0.05655,0.133337,0.095252,0.590915,0.267722,0.083097,0.203711,0.349217,0.301083
82803,0.05815,0.085275,0.060308,0.049111,0.04071,0.049394,0.06174,0.085275,0.063954,0.069238,0.096784,0.075012,0.333339,0.342862,0.141621,0.166147,0.410452,0.363642
651750,0.055582,0.048826,0.025491,0.039778,0.040779,0.03128,0.062529,0.048915,0.025592,0.071025,0.068192,0.07144,0.390635,0.421063,0.088892,0.319454,0.312509,0.171888
109834,0.084761,0.061076,0.033918,0.121057,0.054005,0.050016,0.089898,0.070974,0.037828,0.150003,0.066679,0.06062,0.360831,0.305891,0.18413,0.453495,0.763161,0.235303
641317,0.049394,0.049595,0.02802,0.052361,0.041355,0.06252,0.061244,0.062075,0.028129,0.1082,0.087387,0.074091,0.641796,0.596781,0.138804,0.527033,0.366674,0.163652
655152,0.02668,0.103573,0.043813,0.108306,0.047447,0.0143,0.02704,0.103758,0.044189,0.118601,0.086431,0.039486,0.300978,0.274858,0.127222,0.2136,0.213682,0.295245
683514,0.031265,0.029204,0.043563,0.043694,0.051294,0.047634,0.042115,0.043484,0.043733,0.069912,0.069682,0.048402,0.377785,0.316672,0.119406,0.295926,0.324792,0.130447
622315,0.053588,0.046882,0.043861,0.032937,0.064518,0.074091,0.053588,0.066231,0.044032,0.032937,0.092445,0.078955,0.333344,0.188983,0.063587,0.234573,0.235964,0.203403
639767,0.036156,0.040658,0.041749,0.066041,0.06322,0.073403,0.055573,0.065955,0.041789,0.066041,0.086547,0.090009,0.317081,0.315798,0.077384,0.387103,0.448985,0.342867
643418,0.011052,0.037649,0.138281,0.111408,0.032435,0.013892,0.011052,0.063638,0.316396,0.117649,0.032435,0.016669,0.138515,0.634409,0.358389,0.262257,0.451506,0.127426
708550,0.040836,0.032795,0.026063,0.047125,0.035582,0.06252,0.050012,0.047952,0.026164,0.10131,0.063507,0.06385,0.606067,0.5077,0.14286,0.49334,0.355563,0.166682
400905,0.007897,0.022576,0.124388,0.083953,0.020002,0.008003,0.008003,0.048037,0.35334,0.090313,0.020728,0.010727,0.124592,0.289107,0.395788,0.396357,0.588448,0.105543
624166,0.044447,0.025318,0.007806,0.01656,0.007709,0.080037,0.102059,0.025364,0.007836,0.01656,0.046733,0.087735,0.76472,0.141423,0.047622,0.154941,0.378395,0.269259
650773,0.044466,0.046305,0.019269,0.091693,0.038463,0.027805,0.045469,0.052639,0.019287,0.098768,0.053774,0.051556,0.273983,0.307703,0.10159,0.45589,0.42106,0.295094
671633,0.025987,0.086425,0.047116,0.098527,0.053018,0.013903,0.026329,0.087598,0.047253,0.162797,0.058835,0.038474,0.500006,0.406984,0.215875,0.75325,0.629218,0.185575
665697,0.037055,0.058831,0.025863,0.104977,0.041433,0.020428,0.037754,0.062507,0.025888,0.128942,0.057152,0.054563,0.47223,0.531257,0.14286,0.671647,0.390812,0.243253
713585,0.02175,0.036634,0.036326,0.014293,0.015466,0.010537,0.021989,0.036634,0.062985,0.017098,0.029421,0.010649,0.370794,0.768521,0.160352,0.225493,0.318188,0.561229
624222,0.04689,0.028311,0.026291,0.05173,0.053047,0.053774,0.054955,0.046161,0.026317,0.080232,0.05619,0.058835,0.308834,0.350011,0.088892,0.417919,0.329122,0.20969
683518,0.054067,0.047952,0.04528,0.112749,0.05619,0.040554,0.054067,0.058829,0.045324,0.113153,0.068142,0.050012,0.346541,0.317835,0.165665,0.418373,0.465352,0.202028
670968,0.034494,0.023263,0.041911,0.045735,0.072938,0.052182,0.036381,0.088357,0.042075,0.045735,0.083342,0.055573,0.367656,0.262718,0.070178,0.20409,0.303578,0.661023
700527,0.017708,0.070609,0.084779,0.08511,0.042743,0.009625,0.018358,0.070725,0.084861,0.143891,0.050639,0.027282,0.200006,0.361705,0.15922,0.255645,0.45455,0.139542
637715,0.04763,0.101357,0.051874,0.107481,0.046101,0.035726,0.04763,0.104656,0.051924,0.194922,0.061234,0.044455,0.537639,0.483522,0.217794,0.520413,0.38597,0.183494
711606,0.05717,0.047103,0.013554,0.074501,0.017145,0.033366,0.058851,0.047189,0.013593,0.080009,0.090232,0.066698,0.212145,0.171058,0.082543,0.291677,0.275009,0.237301
631130,0.03001,0.021134,0.058662,0.053574,0.04133,0.038767,0.039378,0.061734,0.061345,0.056383,0.051556,0.06062,0.201931,0.218758,0.070947,0.205719,0.281694,0.261372
631530,0.069789,0.052182,0.031099,0.048392,0.037881,0.071451,0.069789,0.064755,0.03119,0.114616,0.081642,0.07844,0.655743,0.550008,0.126987,0.445953,0.481019,0.175687
640685,0.028585,0.039844,0.032681,0.016957,0.016073,0.013712,0.029,0.039844,0.04369,0.018873,0.037512,0.013903,0.449444,0.577782,0.14985,0.180605,0.26924,0.523261
720866,0.085377,0.063606,0.037653,0.062181,0.052832,0.078449,0.089823,0.063718,0.043989,0.07903,0.094835,0.098057,0.333345,0.197684,0.089555,0.170008,0.282264,0.283032
707037,0.029136,0.020696,0.043718,0.034585,0.055563,0.045809,0.040554,0.056183,0.063726,0.034585,0.057385,0.057385,0.26745,0.153852,0.073117,0.296974,0.218051,0.540547
622300,0.036503,0.213405,0.091783,0.102276,0.03948,0.021746,0.036503,0.213782,0.102198,0.15041,0.100856,0.027785,0.438853,0.509681,0.215636,0.402882,0.312504,0.256102
683833,0.059716,0.097751,0.038537,0.111116,0.047534,0.04479,0.059716,0.099823,0.038574,0.126186,0.074086,0.054807,0.400007,0.347113,0.172842,0.434789,0.602277,0.2174
20000,0.012742,0.007248,0.002922,0.003393,0.003924,0.033719,0.023833,0.007261,0.002925,0.003393,0.012512,0.034102,0.666722,0.055573,0.012702,0.067812,0.130473,0.500083
675766,0.037046,0.033564,0.063892,0.084835,0.046519,0.043803,0.037049,0.071011,0.063954,0.090662,0.057152,0.053346,0.326739,0.354846,0.09296,0.308418,0.271193,0.201842
690674,0.026324,0.049186,0.089769,0.113262,0.072588,0.044651,0.026324,0.078822,0.090117,0.113262,0.087598,0.045054,0.376005,0.38411,0.145164,0.271434,0.346409,0.207322
706466,0.02363,0.025646,0.071607,0.066061,0.034291,0.032792,0.024598,0.080957,0.110573,0.070051,0.039741,0.033066,0.245166,0.202803,0.127804,0.268522,0.197083,0.307092
707405,0.098416,0.05606,0.01772,0.088574,0.020796,0.088262,0.105287,0.056161,0.019532,0.096163,0.102059,0.100023,0.277798,0.210532,0.10159,0.337847,0.333342,0.25398
674615,0.073543,0.095746,0.054145,0.057147,0.053115,0.074641,0.089566,0.097519,0.056476,0.086215,0.108437,0.089566,0.291677,0.279075,0.120237,0.165225,0.25582,0.234241
665370,0.038974,0.025218,0.02517,0.048133,0.035851,0.057152,0.044466,0.041965,0.025268,0.099013,0.067812,0.068203,0.593756,0.540991,0.130162,0.500007,0.340917,0.180016
711752,0.053774,0.116135,0.067309,0.046614,0.04588,0.031925,0.053774,0.129948,0.067568,0.132706,0.05079,0.04001,0.485719,0.496067,0.25231,0.325006,0.320318,0.173919
710968,0.031589,0.031453,0.068402,0.082709,0.043112,0.034895,0.032978,0.076926,0.068468,0.088238,0.043172,0.040823,0.170738,0.190795,0.090413,0.28492,0.286347,0.340213
672036,0.053346,0.043112,0.03119,0.054059,0.03985,0.071451,0.069789,0.051603,0.031312,0.067527,0.092793,0.083352,0.405413,0.347836,0.09231,0.435301,0.5065,0.18369
703202,0.054955,0.032563,0.012659,0.017247,0.009526,0.02944,0.06667,0.032563,0.012709,0.027348,0.047642,0.030332,0.565236,0.256107,0.069844,0.085377,0.333348,0.314296
709979,0.076937,0.090232,0.045412,0.063111,0.057303,0.061553,0.08422,0.102152,0.045588,0.123031,0.088619,0.070436,0.580252,0.519487,0.15549,0.488642,0.355775,0.173085
720260,0.060252,0.105886,0.040817,0.053338,0.026089,0.035726,0.060252,0.105886,0.056677,0.073093,0.061234,0.044455,0.530617,0.468473,0.174559,0.202575,0.33334,0.394501
621847,0.088249,0.061596,0.018465,0.090003,0.022601,0.081106,0.107939,0.063407,0.018483,0.090003,0.117664,0.093044,0.384631,0.239447,0.107598,0.378387,0.370378,0.242436
92510,0.046157,0.04521,0.022528,0.041669,0.032884,0.066698,0.066698,0.045292,0.022616,0.046056,0.077986,0.090919,0.266683,0.18096,0.049234,0.134157,0.263177,0.357166
698286,0.04168,0.102948,0.049229,0.046733,0.039641,0.042267,0.056351,0.106256,0.04942,0.142862,0.070599,0.05196,0.604943,0.54431,0.177917,0.402068,0.417481,0.126222
717816,0.048204,0.057385,0.033949,0.051818,0.0412,0.060019,0.058842,0.0685,0.034081,0.111114,0.085723,0.071445,0.577471,0.603181,0.127332,0.493513,0.373633,0.158547
693630,0.037049,0.024398,0.042844,0.042331,0.049029,0.045463,0.040836,0.062996,0.042886,0.043347,0.064115,0.06252,0.242868,0.195132,0.049551,0.190481,0.196588,0.352951
117917,0.043967,0.053853,0.042719,0.049756,0.046384,0.05174,0.050864,0.064941,0.042886,0.108283,0.079654,0.062515,0.500006,0.513896,0.145064,0.447065,0.343441,0.144454
704127,0.028585,0.060451,0.055938,0.028441,0.042049,0.015166,0.030318,0.060555,0.055938,0.060918,0.050012,0.030318,0.268049,0.212127,0.196828,0.240392,0.299072,0.150007
657004,0.029865,0.093757,0.03842,0.103097,0.042281,0.015889,0.031761,0.09869,0.038798,0.15581,0.065802,0.043492,0.44579,0.473691,0.179813,0.594942,0.462371,0.204554
692359,0.01316,0.072263,0.145216,0.114506,0.030851,0.01316,0.015834,0.096849,0.34198,0.126265,0.047,0.013195,0.151835,0.648937,0.373103,0.21918,0.449347,0.103629
169676,0.088249,0.054554,0.023325,0.061458,0.042228,0.081106,0.107939,0.061485,0.023416,0.072134,0.096171,0.093044,0.500008,0.419364,0.111114,0.416675,0.370378,0.205894
63358,0.034499,0.03969,0.030069,0.102155,0.042992,0.018537,0.037055,0.046364,0.030127,0.140002,0.045054,0.037055,0.423084,0.450712,0.158733,0.602745,0.400007,0.227858
141538,0.022483,0.037041,0.030918,0.014606,0.01205,0.01088,0.022738,0.037041,0.047894,0.01732,0.030313,0.011,0.487506,0.750003,0.20061,0.227725,0.494742,0.630439
714438,0.03969,0.040409,0.097259,0.061071,0.086673,0.03969,0.03969,0.093901,0.111869,0.061071,0.088896,0.040008,0.274815,0.238893,0.128206,0.276999,0.358029,0.312982
644258,0.028575,0.016277,0.008833,0.018525,0.009749,0.045498,0.063303,0.016306,0.008868,0.025717,0.042862,0.047664,0.818198,0.125016,0.031749,0.100013,0.280029,0.142918
695835,0.047634,0.032263,0.01555,0.017051,0.00949,0.027805,0.053774,0.032263,0.015596,0.02317,0.045476,0.028599,0.520019,0.280497,0.069404,0.078501,0.291681,0.342867
631880,0.081094,0.051511,0.037219,0.053769,0.063955,0.069789,0.106402,0.053288,0.037219,0.106315,0.105279,0.081651,0.38555,0.424251,0.126585,0.333342,0.426836,0.1892
712577,0.050024,0.045253,0.018869,0.021983,0.016983,0.023279,0.051306,0.045253,0.024344,0.022738,0.060019,0.023833,0.406269,0.382724,0.07121,0.106167,0.408175,0.311697
408169,0.023,0.040275,0.059731,0.084618,0.044783,0.012833,0.024108,0.045982,0.059789,0.090413,0.046161,0.035726,0.409529,0.268522,0.092699,0.371141,0.282057,0.174765
4203,0.04168,0.026324,0.024109,0.057695,0.046156,0.049514,0.050515,0.035978,0.024132,0.061492,0.051556,0.053774,0.294126,0.126593,0.063639,0.319454,0.230778,0.2206
657727,0.04588,0.033119,0.060695,0.105424,0.052246,0.038974,0.046523,0.04572,0.060753,0.105424,0.053853,0.048204,0.19299,0.311114,0.117481,0.339629,0.313049,0.196086
695394,0.022483,0.037041,0.032018,0.014606,0.015546,0.01088,0.022738,0.037041,0.054756,0.01732,0.030313,0.011,0.400007,0.850576,0.165194,0.273975,0.392163,0.546396
717826,0.043489,0.053442,0.042678,0.04951,0.046298,0.050864,0.050016,0.064522,0.042844,0.107939,0.078955,0.061553,0.512506,0.527784,0.144618,0.441867,0.340007,0.142867
633194,0.039775,0.047252,0.039663,0.033036,0.085723,0.079654,0.045988,0.057256,0.04966,0.033036,0.092601,0.096163,0.235305,0.171881,0.057433,0.18966,0.225006,0.302641
368270,0.058837,0.04256,0.042513,0.140112,0.049362,0.058837,0.058837,0.080751,0.042554,0.14013,0.090917,0.070873,0.41305,0.433742,0.154548,0.564711,0.526887,0.298859
653625,0.039378,0.155292,0.058517,0.044613,0.04226,0.023445,0.039378,0.156998,0.090563,0.128103,0.05491,0.029858,0.496067,0.546258,0.340428,0.331363,0.355832,0.225005
707401,0.028575,0.016277,0.008833,0.023732,0.015688,0.058837,0.042574,0.016306,0.008868,0.023732,0.042862,0.065228,0.312543,0.166682,0.031749,0.150014,0.185215,0.333389
617844,0.03001,0.035721,0.058253,0.062689,0.074388,0.063499,0.042267,0.075006,0.05831,0.062689,0.085116,0.076931,0.262634,0.258072,0.073657,0.247626,0.300003,0.261372
690564,0.025654,0.063387,0.066668,0.077123,0.046161,0.013527,0.02704,0.065874,0.06693,0.085402,0.056008,0.037512,0.846156,0.25511,0.087573,0.675329,0.269572,0.114294
67239,0.056829,0.064154,0.038586,0.044452,0.026089,0.060252,0.060252,0.064154,0.050816,0.048677,0.081639,0.060987,0.406984,0.582528,0.178044,0.194891,0.720934,0.674422
705295,0.009649,0.015668,0.08348,0.065721,0.029765,0.016237,0.009649,0.045229,0.283928,0.065721,0.030306,0.019484,0.140301,0.53025,0.326305,0.254745,0.491774,0.12342
708846,0.04588,0.044204,0.08103,0.129946,0.073536,0.036372,0.05358,0.090914,0.081082,0.129946,0.074388,0.046305,0.330714,0.320517,0.149459,0.411295,0.304969,0.280998
703440,0.050016,0.069775,0.04369,0.054384,0.042437,0.086223,0.050016,0.072185,0.043861,0.054384,0.112974,0.087735,0.466676,0.291673,0.090912,0.203891,0.443045,0.369055
629628,0.073251,0.041668,0.020529,0.047064,0.039141,0.076959,0.083344,0.041744,0.020589,0.065905,0.085377,0.081406,0.377059,0.381829,0.073019,0.304358,0.28206,0.20691
717813,0.048204,0.057385,0.033949,0.051818,0.0412,0.060019,0.058842,0.0685,0.034081,0.111114,0.085723,0.071445,0.577471,0.603181,0.127332,0.493513,0.373633,0.158547
693169,0.05103,0.074579,0.060346,0.061231,0.025425,0.05103,0.061865,0.080003,0.062142,0.063295,0.07408,0.051556,0.336289,0.369236,0.170457,0.166207,0.680416,0.907217
649305,0.028666,0.016306,0.006844,0.012352,0.005839,0.047664,0.037512,0.016336,0.006864,0.016264,0.03318,0.050048,0.437535,0.111122,0.028575,0.055569,0.14818,0.153911
82019,0.048204,0.048788,0.031701,0.105852,0.043154,0.060019,0.074091,0.061231,0.031732,0.107495,0.07548,0.071445,0.329276,0.328956,0.116926,0.493513,0.631584,0.266676
684505,0.016402,0.134061,0.044933,0.080649,0.038469,0.008555,0.016537,0.134061,0.079228,0.109721,0.054331,0.024398,0.309818,0.45133,0.308871,0.377553,0.359717,0.35556
47924,0.041675,0.03087,0.069232,0.092488,0.048553,0.034102,0.043489,0.043016,0.069298,0.092488,0.055562,0.042563,0.568632,0.217025,0.101651,0.768424,0.396557,0.176998
672226,0.055573,0.083335,0.029802,0.052361,0.041355,0.040836,0.056622,0.083486,0.033011,0.087125,0.07938,0.061244,0.354439,0.384621,0.146034,0.255564,0.270597,0.288897
635962,0.047642,0.055055,0.025342,0.038467,0.040309,0.026341,0.052657,0.059676,0.025441,0.094288,0.052642,0.054955,0.557384,0.611118,0.107939,0.50747,0.441566,0.157155
84423,0.023,0.01864,0.071013,0.039306,0.039613,0.034895,0.025218,0.032438,0.07129,0.125002,0.041965,0.035305,0.33334,0.407963,0.140404,0.485154,0.379316,0.101703
408383,0.032266,0.036591,0.073148,0.042739,0.054428,0.032978,0.032619,0.047877,0.073219,0.137316,0.057152,0.041247,0.376153,0.430696,0.154288,0.500005,0.383338,0.105698
637674,0.030622,0.036239,0.056312,0.063066,0.086966,0.064524,0.043492,0.090749,0.056366,0.063066,0.087727,0.08066,0.333342,0.269847,0.074077,0.252434,0.365223,0.329276
703174,0.066679,0.057923,0.06043,0.056342,0.069778,0.04168,0.068637,0.059627,0.060666,0.074187,0.092629,0.051294,0.300978,0.294646,0.103154,0.333339,0.390482,0.135931
103005,0.016264,0.038964,0.082033,0.076925,0.033838,0.020837,0.016602,0.061165,0.218691,0.07927,0.035718,0.020925,0.242066,0.276253,0.248338,0.641668,0.385901,0.121572
629624,0.061244,0.053288,0.03711,0.048133,0.068095,0.045476,0.06252,0.053382,0.037219,0.09728,0.103102,0.080018,0.397269,0.402994,0.123031,0.301213,0.376478,0.173344
668490,0.033719,0.022908,0.047574,0.069151,0.055055,0.042381,0.035105,0.094034,0.04762,0.071431,0.05815,0.053588,0.295463,0.308651,0.076026,0.276603,0.321435,0.63935
617939,0.007715,0.011657,0.050316,0.033655,0.021801,0.014167,0.008336,0.03829,0.334947,0.033655,0.021954,0.017,0.160328,0.304036,0.385476,0.38798,0.603353,0.111114
640675,0.081982,0.076343,0.03575,0.117463,0.044119,0.048402,0.087922,0.083877,0.035819,0.117463,0.078959,0.058837,0.393265,0.32942,0.150309,0.494124,0.679016,0.229894
688720,0.062515,0.037745,0.016379,0.064791,0.028737,0.064526,0.071878,0.049591,0.016394,0.066448,0.08066,0.096396,0.276611,0.145575,0.071654,0.297307,0.280497,0.381829
82339,0.037987,0.024801,0.034114,0.037155,0.053539,0.056084,0.042574,0.06631,0.034248,0.037155,0.090009,0.065238,0.349217,0.236849,0.068659,0.225498,0.339812,0.304358
676895,0.01864,0.02632,0.083335,0.081635,0.028713,0.025813,0.019237,0.06531,0.141337,0.08531,0.032438,0.02598,0.201062,0.233538,0.163312,0.257146,0.381682,0.14943
670430,0.022738,0.073832,0.067962,0.030841,0.050732,0.01206,0.023,0.074718,0.068161,0.097092,0.052093,0.033719,0.400006,0.346945,0.250796,0.460005,0.608251,0.09566
621324,0.03185,0.018118,0.009748,0.028656,0.017684,0.066679,0.068506,0.018151,0.009757,0.03072,0.047851,0.074641,0.263197,0.188695,0.031749,0.149266,0.185215,0.230828
714378,0.017552,0.012827,0.059462,0.051285,0.04512,0.037512,0.023541,0.066103,0.07353,0.051285,0.046305,0.04256,0.252639,0.192668,0.084365,0.294802,0.343755,0.250007
641525,0.019617,0.121741,0.064062,0.087723,0.045463,0.010319,0.019812,0.121953,0.069202,0.134335,0.056241,0.029136,0.452835,0.404416,0.278999,0.403514,0.420173,0.164292
666513,0.020418,0.088403,0.076626,0.02954,0.047179,0.010763,0.020629,0.089749,0.076849,0.092597,0.047304,0.030313,0.401875,0.392163,0.198815,0.418187,0.580956,0.088007
173931,0.013712,0.010871,0.005849,0.017195,0.011813,0.013346,0.013712,0.010891,0.005855,0.018522,0.014098,0.01494,0.098375,0.113224,0.019051,0.10171,0.120035,0.200053
646911,0.020838,0.027455,0.109622,0.101873,0.033023,0.021863,0.021282,0.050913,0.162814,0.107458,0.033338,0.02763,0.214289,0.19608,0.177509,0.846155,0.31757,0.157365
633016,0.011198,0.016237,0.049906,0.041751,0.030538,0.021556,0.012556,0.036588,0.22136,0.041751,0.031145,0.025866,0.233874,0.248409,0.255893,0.579594,0.388369,0.094121
658296,0.042871,0.04226,0.052684,0.089008,0.061865,0.057985,0.049514,0.078399,0.052787,0.098317,0.066123,0.058837,0.282361,0.224498,0.100867,0.340007,0.32408,0.357151
647051,0.036381,0.083335,0.03693,0.041456,0.047261,0.02002,0.037055,0.083486,0.037038,0.118983,0.07938,0.053588,0.754102,0.622957,0.138804,0.448725,0.556968,0.148159
693215,0.037601,0.103632,0.110023,0.134391,0.040547,0.022395,0.037601,0.111115,0.113462,0.164651,0.076092,0.028578,0.346409,0.318355,0.179422,0.326394,0.29193,0.125792
677278,0.030306,0.028471,0.025342,0.02581,0.028904,0.054955,0.031761,0.028522,0.025367,0.02581,0.060252,0.113935,0.67648,0.14494,0.030214,0.120493,0.84616,0.392879
665313,0.076937,0.112117,0.029222,0.108116,0.023258,0.045469,0.093764,0.113926,0.030889,0.117351,0.075012,0.055569,0.485302,0.421058,0.195586,0.310007,0.408459,0.260007
634222,0.034102,0.064109,0.07505,0.066671,0.080365,0.034102,0.043489,0.113638,0.075343,0.142861,0.080817,0.046523,0.403852,0.365676,0.201204,0.299151,0.36135,0.233652
704220,0.017068,0.116769,0.162837,0.108027,0.039738,0.017127,0.017068,0.118184,0.252391,0.134983,0.06441,0.020551,0.180648,0.491167,0.263663,0.273506,0.333334,0.133782
677369,0.024027,0.028581,0.023955,0.021742,0.033344,0.031925,0.024414,0.030542,0.026317,0.023326,0.034895,0.032289,0.364873,0.111123,0.030441,0.323087,0.166687,0.10003
677751,0.012745,0.215279,0.109326,0.070675,0.030309,0.006585,0.012827,0.215654,0.113044,0.106957,0.059775,0.018994,0.327588,0.428574,0.32665,0.42395,0.380372,0.245719
634802,0.026329,0.038914,0.023606,0.016137,0.015903,0.012671,0.02668,0.038914,0.041427,0.018353,0.034895,0.012833,0.492965,0.827163,0.161097,0.229455,0.465915,0.489136
625480,0.016537,0.012276,0.058358,0.050282,0.042864,0.034494,0.02175,0.066672,0.080393,0.050282,0.043487,0.040547,0.178868,0.181823,0.092239,0.235298,0.306574,0.247626
625482,0.016537,0.012276,0.058358,0.050282,0.042864,0.034494,0.02175,0.066672,0.080393,0.050282,0.043487,0.040547,0.178868,0.181823,0.092239,0.235298,0.306574,0.247626
620514,0.023,0.094123,0.054646,0.093901,0.052642,0.012207,0.023267,0.096558,0.057472,0.151085,0.066674,0.034102,0.362751,0.393623,0.231977,0.68605,0.480774,0.168232
622297,0.024108,0.016008,0.040778,0.024245,0.063303,0.045054,0.037055,0.050968,0.040817,0.024245,0.066676,0.061244,0.442632,0.170738,0.047139,0.229304,0.215524,0.309869
705337,0.06062,0.046764,0.022418,0.05212,0.028628,0.090937,0.081508,0.048563,0.022506,0.05212,0.089898,0.091751,0.428588,0.312511,0.081253,0.313961,0.371803,0.225019
703980,0.075772,0.113926,0.03366,0.116756,0.047534,0.04479,0.075772,0.115734,0.039576,0.143649,0.074086,0.054807,0.43334,0.439031,0.169233,0.466673,0.468756,0.238539
670766,0.055566,0.149014,0.057422,0.104076,0.057152,0.032978,0.055566,0.150809,0.058655,0.184007,0.058512,0.041247,0.514856,0.448985,0.243079,0.714289,0.456145,0.172421
79456,0.046523,0.047627,0.034583,0.106454,0.048782,0.056622,0.070192,0.060006,0.034616,0.106454,0.073403,0.067812,0.317655,0.316464,0.126157,0.475007,0.671057,0.25642
681152,0.023267,0.101196,0.051255,0.094344,0.053202,0.012358,0.023541,0.101578,0.056514,0.15218,0.061708,0.034494,0.452637,0.397856,0.228843,0.469393,0.485442,0.169819
669705,0.071442,0.121159,0.045193,0.056608,0.045292,0.042267,0.071442,0.122967,0.045368,0.155085,0.070599,0.05196,0.683548,0.637258,0.200002,0.431585,0.417481,0.177973
