@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-19

@attribute id numeric
@attribute 786-0_1 {0,1}
@attribute A549/ATCC_1 {0,1}
@attribute ACHN_1 {0,1}
@attribute CCRF-CEM_1 {0,1}
@attribute COLO-205_1 {0,1}
@attribute EKVX_1 {0,1}
@attribute HCT-116_1 {0,1}
@attribute HCT-15_1 {0,1}
@attribute HOP-62_1 {0,1}
@attribute HT29_1 {0,1}
@attribute IGROV1_1 {0,1}
@attribute K-562_1 {0,1}
@attribute KM12_1 {0,1}
@attribute LOX-IMVI_1 {0,1}
@attribute M14_1 {0,1}
@attribute MALME-3M_1 {0,1}
@attribute MOLT-4_1 {0,1}
@attribute NCI-H23_1 {0,1}
@attribute OVCAR-3_1 {0,1}
@attribute OVCAR-4_1 {0,1}
@attribute OVCAR-5_1 {0,1}
@attribute OVCAR-8_1 {0,1}
@attribute SF-268_1 {0,1}
@attribute SF-295_1 {0,1}
@attribute SF-539_1 {0,1}
@attribute SK-MEL-28_1 {0,1}
@attribute SK-MEL-5_1 {0,1}
@attribute SK-OV-3_1 {0,1}
@attribute SN12C_1 {0,1}
@attribute SNB-19_1 {0,1}
@attribute SNB-75_1 {0,1}
@attribute SW-620_1 {0,1}
@attribute TK-10_1 {0,1}
@attribute U251_1 {0,1}
@attribute UACC-257_1 {0,1}
@attribute UACC-62_1 {0,1}
@attribute UO-31_1 {0,1}

@data
717813,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,0,?,?,?
693169,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,0,?,1,1,1,?,?,0,?,?,1,?,0,?,?,?,1,1
649305,?,1,1,?,?,?,0,?,1,0,?,0,0,?,0,0,0,?,?,?,?,1,1,1,?,0,0,?,?,0,?,0,?,?,?,?,0
82019,?,1,1,?,?,?,1,?,0,1,?,1,1,?,0,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
684505,?,?,?,0,0,1,?,0,?,?,0,?,?,1,?,?,?,1,0,?,1,?,?,?,1,?,?,1,1,?,1,?,1,0,1,?,?
47924,?,?,?,?,0,1,?,1,?,?,0,?,?,1,?,?,?,0,0,?,1,?,?,?,1,?,?,?,0,?,?,?,1,0,1,?,?
672226,1,1,1,?,?,?,1,?,1,1,?,0,0,?,0,0,1,?,?,0,?,0,1,1,?,0,0,?,?,1,?,0,?,?,?,1,1
635962,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,0,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
84423,?,?,?,1,1,1,?,?,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,?,1,?,?,?,?,?,1,?,?
408383,1,1,1,?,?,?,1,?,0,1,?,1,0,?,0,0,1,?,?,1,?,1,1,?,?,1,0,?,?,0,?,1,?,?,?,1,1
637674,?,?,?,0,1,1,?,1,?,?,1,?,?,1,?,?,?,1,0,?,0,?,?,?,0,?,?,0,1,?,0,?,0,1,0,?,?
703174,1,1,0,?,?,?,1,?,0,0,?,1,1,?,1,1,1,?,?,1,?,0,1,0,?,1,0,?,?,1,?,1,?,?,?,1,0
103005,?,0,?,?,?,?,0,?,0,0,?,0,0,?,?,0,1,?,?,0,?,1,0,0,?,0,0,?,?,1,?,1,?,?,?,0,0
629624,?,1,0,?,?,?,1,?,?,0,?,0,0,?,?,1,?,?,?,0,?,0,1,0,?,1,0,?,?,?,?,0,?,?,?,0,1
668490,?,?,?,1,1,0,?,1,?,?,0,?,?,1,?,?,?,0,?,?,?,?,?,?,1,?,?,?,0,?,1,?,0,0,0,?,?
617939,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,0,1
640675,1,0,0,?,?,?,0,?,0,?,?,0,0,?,0,?,1,?,?,0,?,0,0,0,?,1,0,?,?,0,?,0,?,?,?,0,0
688720,0,0,1,?,?,?,0,?,0,0,?,0,0,?,0,0,1,?,?,0,?,1,1,0,?,0,0,?,?,0,?,0,?,?,?,1,1
82339,0,?,?,?,?,?,0,?,?,?,?,0,?,?,0,0,0,?,?,0,?,0,1,?,?,?,0,?,?,?,?,0,?,?,?,?,?
676895,?,?,?,0,0,1,?,1,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,1,?,0,1,1,?,?
670430,0,1,0,?,?,?,0,?,0,1,?,0,0,?,0,0,1,?,?,0,?,0,?,0,?,?,0,?,?,0,?,0,?,?,?,0,1
621324,?,0,?,?,?,?,0,?,?,?,?,0,?,?,?,0,?,?,?,1,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,?
714378,0,0,1,?,?,?,0,?,0,0,?,0,1,?,0,0,0,?,?,0,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,0,1
641525,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,?,?,?,0,?,?,?,?
666513,?,?,?,1,?,?,?,?,?,?,1,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?
173931,?,?,?,1,1,0,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
646911,1,0,0,?,?,?,0,?,0,0,?,1,0,?,1,0,1,?,?,1,?,0,1,0,?,1,0,?,?,0,?,?,?,?,?,1,1
633016,?,?,?,1,0,?,?,0,?,?,?,?,?,1,?,?,?,0,1,?,?,?,?,?,0,?,?,?,0,?,1,?,?,0,0,?,?
658296,?,?,?,1,0,0,?,1,?,?,1,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,1,0,?,?,?,0,0,0,?,?
647051,?,?,?,1,0,0,?,0,?,?,0,?,?,0,?,?,?,1,1,?,0,?,?,?,0,?,?,0,0,?,1,?,0,1,1,?,?
693215,1,0,1,?,?,?,1,?,1,1,?,1,1,?,0,1,1,?,?,1,?,1,1,1,?,0,1,?,?,1,?,0,?,?,?,1,0
677278,?,?,?,0,0,?,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,?,?,0,?,1,1,1,?,?
665313,0,?,?,?,?,?,0,?,?,0,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,1,?,1,?,?,?,?,?
634222,1,1,0,?,?,?,0,?,0,0,?,0,0,?,0,0,?,?,?,0,?,0,0,0,?,?,0,?,?,0,?,0,?,?,?,0,0
704220,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,0,?,?,?,0,?,0,?,?,?,1,?
677369,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,?,1,?,1,?,0,0,0,?,?
677751,0,1,1,?,?,?,1,?,1,1,?,0,1,?,1,1,1,?,?,?,?,0,0,0,?,1,0,?,?,1,?,1,?,?,?,0,1
634802,1,1,1,?,?,?,1,?,0,?,?,1,1,?,?,0,1,?,?,1,?,1,1,?,?,0,1,?,?,1,?,0,?,?,?,1,1
625480,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,?,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,0,1
625482,?,?,?,?,?,?,1,?,?,0,?,1,?,?,?,?,0,?,?,0,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,0,?
620514,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,0,?,?,1,0,?,0,?,1,1,1,?,?
622297,?,1,?,?,?,?,1,?,1,1,?,1,1,?,?,1,1,?,?,1,?,1,1,1,?,0,1,?,?,1,?,1,?,?,?,1,1
705337,0,0,0,?,?,?,1,?,1,0,?,0,1,?,1,?,0,?,?,0,?,1,0,0,?,0,1,?,?,0,?,1,?,?,?,0,1
703980,?,?,?,0,0,0,?,0,?,?,0,?,?,1,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,0,?,?,0,0,?,?
670766,?,?,?,0,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,0,1,?,1,?,0,1,1,?,?
79456,?,?,?,0,0,1,?,?,?,?,1,?,?,1,?,?,?,0,1,?,0,?,?,?,1,?,?,0,1,?,0,?,?,0,1,?,?
681152,1,0,1,?,?,?,1,?,1,0,?,1,1,?,1,1,1,?,?,1,?,1,1,0,?,1,1,?,?,1,?,1,?,?,?,1,1
669705,?,?,?,?,0,?,?,?,?,?,0,?,?,1,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,?,?,0,?,?,?
688818,0,1,0,?,?,?,1,?,1,?,?,0,0,?,1,0,0,?,?,?,?,0,0,0,?,0,?,?,?,1,?,0,?,?,?,1,1
676143,1,1,0,?,?,?,1,?,1,1,?,1,1,?,?,1,1,?,?,0,?,0,0,1,?,1,1,?,?,?,?,0,?,?,?,0,1
710865,0,0,0,?,?,?,0,?,?,0,?,?,0,?,0,0,?,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,0,1
667085,?,?,?,0,0,0,?,0,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,1,?,?,0,1,?,1,?,1,1,0,?,?
710402,0,0,1,?,?,?,0,?,0,0,?,0,0,?,0,?,0,?,?,0,?,0,0,0,?,?,0,?,?,0,?,0,?,?,?,0,0
624154,?,?,?,?,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
656471,0,?,0,?,?,?,0,?,?,0,?,0,0,?,0,0,0,?,?,0,?,0,1,0,?,0,0,?,?,?,?,0,?,?,?,1,0
622282,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
646149,?,?,?,0,?,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,1,0,?,0,?,?,0,0,?,?
715694,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,0,?,?,?
677231,?,0,0,?,?,?,0,?,0,1,?,?,0,?,0,0,0,?,?,0,?,?,0,?,?,0,0,?,?,0,?,0,?,?,?,0,0
700426,1,1,0,?,?,?,1,?,1,1,?,0,0,?,0,?,0,?,?,0,?,0,0,1,?,0,1,?,?,1,?,0,?,?,?,1,0
667899,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,?,?,1,1,1,?,1,1,?,?,0,?,1,?,?,?,1,1
630740,?,0,?,?,?,?,1,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
659606,?,?,?,0,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?
639536,?,?,?,?,?,?,0,?,?,0,?,0,?,?,?,?,1,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
670329,?,?,?,1,1,0,?,1,?,?,0,?,?,1,?,?,?,1,0,?,0,?,?,?,0,?,?,0,1,?,0,?,0,1,1,?,?
667906,?,1,0,?,?,?,1,?,0,0,?,0,0,?,0,0,0,?,?,?,?,?,0,0,?,0,0,?,?,0,?,0,?,?,?,0,0
382026,0,0,1,?,?,?,0,?,0,?,?,?,0,?,0,?,?,?,?,0,?,?,1,1,?,0,?,?,?,1,?,0,?,?,?,0,0
704605,1,1,0,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
712693,1,?,0,?,?,?,0,?,1,1,?,1,0,?,1,1,1,?,?,0,?,1,1,0,?,0,0,?,?,1,?,1,?,?,?,0,1
667385,0,?,?,?,?,?,0,?,0,0,?,?,?,?,?,?,?,?,?,1,?,0,0,0,?,?,0,?,?,0,?,?,?,?,?,0,?
710576,?,?,?,1,?,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,?,?,?,?,0,?,0,?,0,0,0,?,?
674010,?,?,?,?,0,0,?,0,?,?,0,?,?,1,?,?,?,?,0,?,0,?,?,?,0,?,?,?,0,?,0,?,0,0,0,?,?
239336,?,?,?,1,0,?,?,0,?,?,0,?,?,1,?,?,?,1,?,?,0,?,?,?,?,?,?,0,0,?,0,?,?,0,?,?,?
637606,?,?,?,0,0,0,?,?,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
643024,?,?,?,1,0,1,?,0,?,?,1,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,0,0,?,0,?,0,0,?,?,?
749,?,?,?,1,1,1,?,0,?,?,0,?,?,1,?,?,?,0,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
626529,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,1,?,?,0,?,0,0,0,?,?
688244,?,?,?,?,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,1,?,0,0,0,?,?
713914,1,?,0,?,?,?,0,?,0,0,?,0,?,?,0,1,0,?,?,0,?,0,0,?,?,0,0,?,?,?,?,0,?,?,?,0,1
720732,?,?,?,?,?,0,?,0,?,?,0,?,?,0,?,?,?,0,?,?,0,?,?,?,1,?,?,1,0,?,?,?,1,1,?,?,?
704848,?,?,?,0,1,1,?,0,?,?,1,?,?,1,?,?,?,0,0,?,1,?,?,?,1,?,?,?,0,?,0,?,0,0,0,?,?
627408,0,0,0,?,?,?,1,?,1,?,?,?,0,?,0,?,?,?,?,1,?,1,1,1,?,0,0,?,?,1,?,0,?,?,?,0,0
642279,?,?,?,1,0,1,?,1,?,?,0,?,?,1,?,?,?,1,0,?,0,?,?,?,1,?,?,1,1,?,1,?,0,1,0,?,?
715729,1,0,1,?,?,?,0,?,1,0,?,1,1,?,0,0,1,?,?,0,?,0,1,1,?,0,1,?,?,0,?,0,?,?,?,0,1
685010,?,?,?,?,0,0,?,1,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,?,0,?,0,?,0,0,0,?,?
402796,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
614826,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,1,?,1,?,0,?,?,0,?,?,?,?,?,?,?,?,0,0
622990,?,?,?,1,0,1,?,0,?,?,0,?,?,1,?,?,?,1,1,?,?,?,?,?,?,?,?,0,1,?,1,?,1,1,?,?,?
720768,0,1,0,?,?,?,0,?,0,0,?,0,0,?,0,1,0,?,?,0,?,0,0,0,?,0,1,?,?,0,?,?,?,?,?,0,0
652175,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,0,1,1,?,?
640620,?,?,?,0,0,1,?,0,?,?,?,?,?,0,?,?,?,1,0,?,1,?,?,?,0,?,?,0,?,?,?,?,0,0,0,?,?
639860,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,0,?,1,?,?,?,1,1
670338,0,0,0,?,?,?,0,?,0,0,?,1,0,?,0,0,1,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,0,0
651837,?,?,?,0,1,0,?,0,?,?,1,?,?,1,?,?,?,0,?,?,?,?,?,?,1,?,?,0,0,?,0,?,0,0,0,?,?
621891,?,?,?,0,1,1,?,?,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,?,0,0,0,?,?
17245,?,?,?,1,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
631229,1,1,1,?,?,?,1,?,1,1,?,?,1,?,?,1,?,?,?,?,?,1,1,1,?,1,?,?,?,1,?,0,?,?,?,0,1
677164,0,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,1,?,1,1,0,?,0,0,?,?,1,?,1,?,?,?,0,1
652810,?,?,?,1,0,0,?,1,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,1,?,?,1,0,?,1,?,0,1,1,?,?
620687,0,0,0,?,?,?,?,?,?,1,?,1,1,?,0,0,1,?,?,1,?,0,1,1,?,0,1,?,?,0,?,1,?,?,?,1,0
705315,0,1,0,?,?,?,0,?,0,1,?,0,0,?,0,0,0,?,?,0,?,0,0,1,?,0,0,?,?,0,?,0,?,?,?,0,0
668382,0,?,0,?,?,?,0,?,0,0,?,1,0,?,1,1,0,?,?,1,?,1,0,1,?,1,1,?,?,0,?,0,?,?,?,1,0
694950,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,0,1,?,1,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
636672,0,0,1,?,?,?,0,?,1,0,?,0,0,?,0,0,0,?,?,0,?,0,?,0,?,0,1,?,?,0,?,0,?,?,?,0,0
613002,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,0,1,?,?,1,?,1,0,1,?,0,1,?,?,0,?,1,?,?,?,1,1
310618,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,?,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
665900,1,0,0,?,?,?,1,?,1,0,?,1,1,?,1,0,0,?,?,0,?,0,1,1,?,1,1,?,?,?,?,0,?,?,?,0,0
627972,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,0,?,?,1,?,1,1,1,?,?,1,?,?,1,?,1,?,?,?,1,0
705305,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,0,1,?,0,?,1,1,1,?,?
633945,0,1,1,?,?,?,0,?,?,0,?,1,0,?,0,?,?,?,?,0,?,?,0,1,?,?,0,?,?,?,?,0,?,?,?,0,0
625431,?,?,?,0,1,0,?,1,?,?,0,?,?,1,?,?,?,0,0,?,1,?,?,?,1,?,?,0,0,?,0,?,0,0,0,?,?
657270,0,0,0,?,?,?,1,?,0,0,?,1,?,?,0,0,0,?,?,?,?,0,0,?,?,0,1,?,?,?,?,1,?,?,?,1,0
629489,1,1,?,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,0,1,1,?,1,1,?,?,?,?,1,?,?,?,1,1
618326,0,0,1,?,?,?,?,?,0,0,?,1,0,?,1,0,0,?,?,0,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,0,0
676414,?,?,?,0,?,0,?,0,?,?,1,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,?,0,?,1,?,0,1,0,?,?
676931,0,0,0,?,?,?,0,?,?,1,?,0,0,?,1,1,0,?,?,0,?,0,0,0,?,0,1,?,?,?,?,1,?,?,?,1,0
684749,?,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,?,?,1,?,?,?
643482,0,0,0,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?
642077,0,1,?,?,?,?,1,?,0,0,?,1,0,?,0,0,1,?,?,1,?,0,1,0,?,0,0,?,?,0,?,0,?,?,?,0,1
67830,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,?,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
713026,?,?,?,?,?,?,0,?,0,0,?,1,?,?,0,?,1,?,?,0,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?
699703,0,0,0,?,?,?,1,?,0,1,?,?,0,?,1,0,0,?,?,0,?,1,1,?,?,0,1,?,?,0,?,0,?,?,?,?,0
695041,0,0,1,?,?,?,0,?,0,0,?,0,0,?,0,0,1,?,?,0,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,0,1
669794,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,?,?,0,0,0,?,?
650948,?,?,?,0,?,?,?,0,?,?,1,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,?,0,?,?,?,0,0,?,?,?
633251,0,0,1,?,?,?,0,?,0,0,?,1,0,?,1,0,1,?,?,?,?,0,1,0,?,?,0,?,?,0,?,0,?,?,?,1,0
713832,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
645815,?,?,?,1,1,0,?,0,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,0,?,?
648855,?,0,?,?,?,?,0,?,0,?,?,0,0,?,?,?,0,?,?,?,?,0,0,1,?,0,0,?,?,1,?,?,?,?,?,0,?
39621,1,1,1,?,?,?,1,?,1,1,?,0,1,?,1,1,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
700435,0,0,0,?,?,?,0,?,0,0,?,1,0,?,0,?,0,?,?,0,?,0,?,0,?,0,0,?,?,0,?,?,?,?,?,1,0
716056,1,1,1,?,?,?,1,?,1,0,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
622613,0,?,0,?,?,?,0,?,0,?,?,0,0,?,0,0,?,?,?,?,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,1,0
711089,1,1,1,?,?,?,1,?,1,0,?,0,1,?,0,1,1,?,?,1,?,1,0,1,?,?,1,?,?,1,?,1,?,?,?,1,1
639384,?,?,?,1,0,1,?,0,?,?,0,?,?,?,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,?,?,1,1,1,?,?
622592,?,?,?,?,?,?,?,?,?,1,?,0,?,?,?,?,0,?,?,1,?,0,0,?,?,?,1,?,?,1,?,?,?,?,?,1,?
633021,?,?,?,1,1,0,?,0,?,?,1,?,?,1,?,?,?,1,0,?,1,?,?,?,1,?,?,1,1,?,0,?,0,1,0,?,?
309895,1,1,1,?,?,?,0,?,1,1,?,1,1,?,1,0,0,?,?,1,?,1,1,1,?,0,1,?,?,1,?,1,?,?,?,1,0
323722,?,?,?,1,1,0,?,0,?,?,0,?,?,0,?,?,?,1,0,?,0,?,?,?,0,?,?,?,1,?,0,?,0,0,0,?,?
685973,?,?,?,0,0,0,?,?,?,?,0,?,?,0,?,?,?,0,?,?,0,?,?,?,0,?,?,0,1,?,1,?,?,0,?,?,?
217307,?,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,?,?,1,?,?,?,1,1
617336,0,0,0,?,?,?,0,?,1,0,?,0,1,?,1,0,1,?,?,1,?,0,0,1,?,0,0,?,?,0,?,0,?,?,?,1,1
678402,?,1,1,?,?,?,0,?,0,0,?,1,0,?,1,0,1,?,?,0,?,0,0,1,?,1,1,?,?,?,?,1,?,?,?,1,1
652733,0,0,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,1,?,0,?,0,?,0,1,?,?,0,?,?,?,?,?,?,?
92937,1,0,1,?,?,?,1,?,0,1,?,1,0,?,1,1,1,?,?,1,?,1,1,0,?,1,1,?,?,0,?,1,?,?,?,1,1
708130,?,?,?,0,1,0,?,0,?,?,?,?,?,1,?,?,?,?,0,?,0,?,?,?,1,?,?,?,?,?,0,?,0,1,1,?,?
713663,0,?,1,?,?,?,0,?,0,1,?,1,1,?,1,?,1,?,?,0,?,1,1,0,?,0,0,?,?,?,?,1,?,?,?,?,0
652097,0,0,1,?,?,?,1,?,0,0,?,0,0,?,1,0,0,?,?,0,?,1,0,0,?,0,0,?,?,0,?,0,?,?,?,1,?
56452,0,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,0,0,1,?,0,1,?,?,0,?,0,?,?,?,0,1
694101,?,?,?,?,?,0,?,?,?,?,1,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,0,?,?,?
640215,?,?,?,?,0,0,?,0,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,1,?,?,0,0,?,0,?,0,1,0,?,?
22225,?,?,?,0,0,1,?,0,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
667450,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,?,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
10144,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,1,?,?,0,?,0,?,0,?,0,0,?,?,0,?,0,?,?,?,0,0
406761,?,?,?,?,0,1,?,1,?,?,1,?,?,1,?,?,?,?,0,?,1,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
674575,?,?,?,0,?,?,?,0,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,?,1,?,?,0,?,?,?,?,?,?
647966,0,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,0,?,0,0,1,?,0,1,?,?,0,?,0,?,?,?,1,1
695642,?,?,?,0,0,1,?,0,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,1,?,?,0,0,?,?
166199,?,?,?,1,?,?,?,0,?,?,0,?,?,1,?,?,?,1,0,?,?,?,?,?,1,?,?,0,1,?,0,?,?,0,?,?,?
704873,?,?,?,1,?,0,?,0,?,?,0,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,?,0,0,0,?,?
175637,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,?,?,1,1,1,?,?,1,?,?,1,?,1,?,?,?,1,0
323721,1,0,0,?,?,?,0,?,0,0,?,0,1,?,0,0,0,?,?,0,?,0,0,0,?,0,1,?,?,1,?,0,?,?,?,0,0
623746,?,?,?,0,0,0,?,0,?,?,0,?,?,1,?,?,?,?,0,?,0,?,?,?,0,?,?,0,0,?,1,?,0,0,0,?,?
629870,?,?,?,?,?,?,1,?,?,?,?,0,1,?,0,?,?,?,?,?,?,0,1,0,?,?,0,?,?,?,?,0,?,?,?,0,?
90411,?,?,?,0,1,0,?,0,?,?,0,?,?,1,?,?,?,1,0,?,1,?,?,?,?,?,?,0,0,?,0,?,?,0,0,?,?
672154,?,?,?,0,0,1,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,?,?,0,0,0,?,?
73109,0,0,0,?,?,?,0,?,?,0,?,1,0,?,0,0,1,?,?,0,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,?,0
697884,0,0,0,?,?,?,?,?,?,1,?,0,0,?,0,0,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,0,0
626676,1,0,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,0,?,1,?,?,?,1,1
601994,0,0,?,?,?,?,0,?,0,0,?,0,1,?,0,0,?,?,?,1,?,0,?,0,?,0,0,?,?,?,?,?,?,?,?,?,0
637612,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,1,?,?
